entity_id,canonical_name,display_name,entity_kind,primary_stakeholder_group_code,primary_stakeholder_type_code,primary_stakeholder_type_name,source_systems,latest_base_date,is_active,notes
SH000663,이지스일반사모부동산투자신탁제517의1호,이지스일반사모부동산투자신탁제517의1호,organization,capital_partner,fund_beneficiary,펀드 수익자,beneficiary_snapshot,2025-11-30,Y,
SH000664,이지스자산운용,이지스자산운용,organization,capital_partner,fund_beneficiary,펀드 수익자,beneficiary_snapshot,2025-11-30,Y,
SH000665,이지스자산운용(1종),이지스자산운용(1종),organization,capital_partner,fund_beneficiary,펀드 수익자,beneficiary_snapshot,2025-11-30,Y,
SH000666,이지스자산운용(2종),이지스자산운용(2종),organization,capital_partner,fund_beneficiary,펀드 수익자,beneficiary_snapshot,2025-11-30,Y,
SH000667,이지스자산운용(A종),이지스자산운용(A종),organization,capital_partner,fund_beneficiary,펀드 수익자,beneficiary_snapshot,2025-11-30,Y,
SH000668,이지스자산운용(B종),이지스자산운용(B종),organization,capital_partner,fund_beneficiary,펀드 수익자,beneficiary_snapshot,2025-11-30,Y,
SH000669,이지스장기안정형주거플랫폼일반사모부동산투자신탁제1호(Blind),이지스장기안정형주거플랫폼일반사모부동산투자신탁제1호(Blind),organization,capital_partner,fund_beneficiary,펀드 수익자,beneficiary_snapshot,2025-11-30,Y,
SH000670,이지스장기지분형일반사모부동산자투자신탁1-1호(자펀드)(Blind),이지스장기지분형일반사모부동산자투자신탁1-1호(자펀드)(Blind),organization,capital_partner,fund_beneficiary,펀드 수익자,beneficiary_snapshot,2025-11-30,Y,
SH000671,이지스장기지분형일반사모부동산자투자신탁1-2호(자펀드)(Blind),이지스장기지분형일반사모부동산자투자신탁1-2호(자펀드)(Blind),organization,capital_partner,fund_beneficiary,펀드 수익자,beneficiary_snapshot,2025-11-30,Y,
SH000672,이지스장기지분형일반사모부동산자투자신탁1-3호(자펀드)(Blind),이지스장기지분형일반사모부동산자투자신탁1-3호(자펀드)(Blind),organization,capital_partner,fund_beneficiary,펀드 수익자,beneficiary_snapshot,2025-11-30,Y,
SH000673,이지스전문사모120호,이지스전문사모120호,organization,capital_partner,fund_beneficiary,펀드 수익자,beneficiary_snapshot,2025-11-30,Y,
SH000674,이지스전문사모121호,이지스전문사모121호,organization,financing_partner,lender,금융기관(대주),lender_snapshot,2025-11-30,Y,
SH000675,이지스전문투자형사모부동산투자신탁312호,이지스전문투자형사모부동산투자신탁312호,organization,capital_partner,fund_beneficiary,펀드 수익자,beneficiary_snapshot,2025-11-30,Y,
SH000676,이지스전문투자형사모부동산투자신탁384호,이지스전문투자형사모부동산투자신탁384호,organization,capital_partner,fund_beneficiary,펀드 수익자,beneficiary_snapshot,2025-11-30,Y,
SH000677,이지스전문투자형사모부동산투자신탁제411호,이지스전문투자형사모부동산투자신탁제411호,organization,capital_partner,fund_beneficiary,펀드 수익자,beneficiary_snapshot,2025-11-30,Y,
SH000678,이지스제555호부동산일반사모투자회사,이지스제555호부동산일반사모투자회사,organization,capital_partner,fund_beneficiary,펀드 수익자,beneficiary_snapshot,2025-11-30,Y,
SH000679,이지스케이엘아이피1사모부동산자투자회사,이지스케이엘아이피1사모부동산자투자회사,organization,capital_partner,fund_beneficiary,펀드 수익자,beneficiary_snapshot,2025-11-30,Y,
SH000680,이지스해운대일반사모부동산투자신탁제1호,이지스해운대일반사모부동산투자신탁제1호,organization,capital_partner,fund_beneficiary,펀드 수익자,beneficiary_snapshot,2025-11-30,Y,
SH000681,이코노미쿠스,이코노미쿠스,organization,capital_partner,fund_beneficiary,펀드 수익자,beneficiary_snapshot,2025-11-30,Y,
SH000682,인성저축은행,인성저축은행,organization,capital_partner,fund_beneficiary,펀드 수익자,"beneficiary_snapshot,lender_snapshot",2025-11-30,Y,
SH000683,인천도시공사,인천도시공사,organization,capital_partner,fund_beneficiary,펀드 수익자,beneficiary_snapshot,2025-11-30,Y,
SH000684,인컴앤그로스 2-4-4호,인컴앤그로스 2-4-4호,organization,capital_partner,fund_beneficiary,펀드 수익자,beneficiary_snapshot,2025-11-30,Y,
SH000685,자이C&A,자이C&A,organization,project_partner,operator_contractor,운영/시공 파트너,counterparty_seed,,Y,
SH000686,잠재 SI,잠재 SI,role_placeholder,transaction_counterparty,buyer_seller,매수/매도인,t5t_dashboard,2026-04-13,Y,
SH000687,잠재 임차인,잠재 임차인,role_placeholder,transaction_counterparty,buyer_seller,매수/매도인,t5t_dashboard,2026-03-22,Y,
SH000688,장은혜,장은혜,person,capital_partner,fund_beneficiary,펀드 수익자,beneficiary_snapshot,2025-11-30,Y,
SH000689,장풍이노베이션,장풍이노베이션,organization,capital_partner,fund_beneficiary,펀드 수익자,beneficiary_snapshot,2025-11-30,Y,
SH000690,전문건설공제조합,전문건설공제조합,organization,capital_partner,fund_beneficiary,펀드 수익자,beneficiary_snapshot,2025-11-30,Y,
SH000691,전북은행,전북은행,organization,financing_partner,lender,금융기관(대주),lender_snapshot,2025-11-30,Y,
SH000692,정림,정림,organization,project_partner,operator_contractor,운영/시공 파트너,counterparty_seed,,Y,
SH000693,정석우(개인),정석우(개인),organization,capital_partner,fund_beneficiary,펀드 수익자,beneficiary_snapshot,2025-11-30,Y,
SH000694,제이알디개발,제이알디개발,organization,capital_partner,fund_beneficiary,펀드 수익자,beneficiary_snapshot,2025-11-30,Y,
SH000695,제이앤파트너인베스트먼트,제이앤파트너인베스트먼트,organization,capital_partner,fund_beneficiary,펀드 수익자,beneficiary_snapshot,2025-11-30,Y,
SH000696,제이에스티나,제이에스티나,organization,capital_partner,fund_beneficiary,펀드 수익자,beneficiary_snapshot,2025-11-30,Y,
SH000697,제이온클로버,제이온클로버,organization,financing_partner,lender,금융기관(대주),lender_snapshot,2025-11-30,Y,
SH000698,제이와이제이제팔차,제이와이제이제팔차,organization,financing_partner,lender,금융기관(대주),lender_snapshot,2025-11-30,Y,
SH000699,제이케이로지스,제이케이로지스,organization,capital_partner,fund_beneficiary,펀드 수익자,beneficiary_snapshot,2025-11-30,Y,
SH000700,제이티저축은행,제이티저축은행,organization,financing_partner,lender,금융기관(대주),lender_snapshot,2025-11-30,Y,
SH000701,제이피어반디,제이피어반디,organization,capital_partner,fund_beneficiary,펀드 수익자,beneficiary_snapshot,2025-11-30,Y,
SH000702,제주은행,제주은행,organization,financing_partner,lender,금융기관(대주),lender_snapshot,2025-11-30,Y,
SH000703,제주중앙신용협동조합,제주중앙신용협동조합,organization,financing_partner,lender,금융기관(대주),lender_snapshot,2025-11-30,Y,
SH000704,제쿠먼인베스트먼트(유),제쿠먼인베스트먼트(유),organization,capital_partner,fund_beneficiary,펀드 수익자,beneficiary_snapshot,2025-11-30,Y,
SH000705,젠스타메이트,젠스타메이트,organization,capital_partner,fund_beneficiary,펀드 수익자,beneficiary_snapshot,2025-11-30,Y,
SH000706,조은저축은행,조은저축은행,organization,financing_partner,lender,금융기관(대주),lender_snapshot,2025-11-30,Y,
SH000707,주민단,주민단,group,public_authority,public_body,공공/행정기관,t5t_dashboard,2026-03-21,Y,
SH000708,주주대여,주주대여,organization,financing_partner,lender,금융기관(대주),lender_snapshot,2025-11-30,Y,
SH000709,주택도시보증공사(주택도시기금),주택도시보증공사(주택도시기금),organization,capital_partner,fund_beneficiary,펀드 수익자,beneficiary_snapshot,2025-11-30,Y,
SH000710,중국건설은행,중국건설은행,organization,financing_partner,lender,금융기관(대주),lender_snapshot,2025-11-30,Y,
SH000711,중국농업은행,중국농업은행,organization,financing_partner,lender,금융기관(대주),lender_snapshot,2025-11-30,Y,
SH000712,중국은행,중국은행,organization,financing_partner,lender,금융기관(대주),lender_snapshot,2025-11-30,Y,
