crm_db_version,entity_id,canonical_name,display_name,group_name,group_code,group_mapping_status,group_rule_id,counterparty_general_name,counterparty_registered_name,counterparty_category,counterparty_resource_list,related_projects_text,current_contact_points,next_target_project,entity_kind,primary_stakeholder_group_code,primary_stakeholder_type_code,primary_stakeholder_type_name,role_count,role_types,role_subtypes,source_systems,source_record_total,project_count_max,latest_base_date,owner_department,owner_manager,record_status,importance_level,relationship_status,interest_topics,key_requests,risk_notes,next_action,next_meeting_date,coverage_note
v0110,SH000407,선매수자,선매수자,선매수자,group,self,,선매수자,,,,,,,role_placeholder,transaction_counterparty,buyer_seller,매수/매도인,1,매수/매도인,거래 상대방 일반,t5t_dashboard,2,1,2026-03-30,,,seeded,,,,,,,,
v0110,SH000408,선우건축,선우건축,선우건축,group,self,,선우건축,(주)선우종합건축사사무소,설계사,https://www.notion.so/33d8ced43c4780aab84fc904596c898a,이천 마장면 회억리 물류센터,,,organization,project_partner,operator_contractor,운영/시공 파트너,1,운영/시공 파트너,설계사,counterparty_seed,1,1,,,,counterparty_seeded,,,,,,,,
v0110,SH000409,성담,성담,성담,group,self,,성담,,,,,,,organization,capital_partner,fund_beneficiary,펀드 수익자,1,펀드 수익자,일반기업,beneficiary_snapshot,4,4,2025-11-30,GPI1,김유진,seeded,,,,,,,,
v0110,SH000410,성담솔트베이,성담솔트베이,성담솔트베이,group,self,,성담솔트베이,,,,,,,organization,capital_partner,fund_beneficiary,펀드 수익자,1,펀드 수익자,수익자 일반,beneficiary_snapshot,1,1,2025-11-30,투자솔루션그룹,이승철,seeded,,,,,,,,
v0110,SH000411,성지제강,성지제강,성지제강,group,self,,성지제강,,,,,,,organization,capital_partner,fund_beneficiary,펀드 수익자,1,펀드 수익자,일반기업,beneficiary_snapshot,2,2,2025-11-30,인프라전략1파트,권윤화,seeded,,,,,,,,
v0110,SH000412,세람저축은행,세람저축은행,세람저축은행,group,self,,세람저축은행,,,,,,,organization,capital_partner,fund_beneficiary,펀드 수익자,1,펀드 수익자,상호 저축은행 및 기타 저축기관,beneficiary_snapshot,3,1,2025-11-30,헤지펀드운용파트,이병윤,seeded,,,,,,,,
v0110,SH000413,세미파이브,세미파이브,세미파이브,group,self,,세미파이브,,,,,,,organization,occupier_customer,tenant,임차인,1,임차인,임차인 일반,t5t_dashboard,3,1,2026-04-17,,,seeded,,,,,,,,
v0110,SH000414,세빌스,세빌스,세빌스,group,self,,세빌스,,,,,,,organization,advisor_intermediary,advisor,주간사/자문,1,주간사/자문,자문 일반,t5t_dashboard,6,3,2026-04-13,,,seeded,,,,,,,,
v0110,SH000415,세종네트웍스,세종네트웍스,세종네트웍스,group,self,,세종네트웍스,세종네트웍스(주),Operator,https://www.notion.so/33e8ced43c478070a4c6c8bc196f5453,,홍창의,,organization,project_partner,operator_contractor,운영/시공 파트너,1,운영/시공 파트너,운영사,counterparty_seed,1,0,,,홍창의,counterparty_seeded,,,,,,,,
v0110,SH000416,세종텔레콤,세종텔레콤,세종텔레콤,group,self,,세종텔레콤,,,,,,,organization,capital_partner,fund_beneficiary,펀드 수익자,1,펀드 수익자,수익자 일반,beneficiary_snapshot,1,1,2025-11-30,자산관리1파트1,정하윤,seeded,,,,,,,,
v0110,SH000417,세콘도,세콘도,세콘도,group,self,,세콘도,,,,,,,organization,capital_partner,fund_beneficiary,펀드 수익자,1,펀드 수익자,SPC,beneficiary_snapshot,1,1,2025-11-30,자산관리2파트1,이경훈,seeded,,,,,,,,
v0110,SH000418,센트럴저축은행,센트럴저축은행,센트럴저축은행,group,self,,센트럴저축은행,,,,,,,organization,financing_partner,lender,금융기관(대주),1,금융기관(대주),은행,lender_snapshot,2,1,2025-11-30,사업,손서형,seeded,,,,,,,,
v0110,SH000419,수산업협동조합중앙회,수산업협동조합중앙회,수산업협동조합중앙회,group,self,,수산업협동조합중앙회,,,,,,,organization,capital_partner,fund_beneficiary,펀드 수익자,1,펀드 수익자,조합,beneficiary_snapshot,1,1,2025-11-30,글로벌펀드운용1,이수현,seeded,,,,,,,,
v0110,SH000420,수지신용협동조합,수지신용협동조합,수지신용협동조합,group,self,,수지신용협동조합,,,,,,,organization,financing_partner,lender,금융기관(대주),1,금융기관(대주),상호금융,lender_snapshot,1,1,2025-11-30,IOTA TF,조영비,seeded,,,,,,,,
v0110,SH000421,수협은행,수협은행,수협은행,group,self,,수협은행,,,,,,,organization,financing_partner,lender,금융기관(대주),1,금융기관(대주),상호금융,lender_snapshot,13,13,2025-11-30,자산관리2파트4,이경훈,seeded,,,,,,,,
v0110,SH000422,수협중앙회,수협중앙회,수협중앙회,group,self,,수협중앙회,,,,,,,organization,capital_partner,fund_beneficiary,펀드 수익자,1,펀드 수익자,은행,beneficiary_snapshot,2,2,2025-11-30,대체증권투자파트,신영찬,seeded,,,,,,,,
v0110,SH000423,스마일게이트,스마일게이트,스마일게이트,group,self,,스마일게이트,,,,,,,organization,capital_partner,fund_beneficiary,펀드 수익자,1,펀드 수익자,일반기업,beneficiary_snapshot,1,1,2025-11-30,글로벌펀드운용3,오지원,seeded,,,,,,,,
v0110,SH000424,스카이밸류,스카이밸류,스카이밸류,group,self,,스카이밸류,,,,,,,organization,capital_partner,fund_beneficiary,펀드 수익자,1,펀드 수익자,수익자 일반,beneficiary_snapshot,1,1,2025-11-30,라이프리빙파트,유한나,seeded,,,,,,,,
v0110,SH000425,스카이저축은행,스카이저축은행,스카이저축은행,group,self,,스카이저축은행,,,,,,,organization,financing_partner,lender,금융기관(대주),1,금융기관(대주),저축은행,lender_snapshot,2,2,2025-11-30,사업,유미현,seeded,,,,,,,,
v0110,SH000426,스탠다드차타드은행,스탠다드차타드은행,스탠다드차타드은행,group,self,,스탠다드차타드은행,,,,,,,organization,financing_partner,lender,금융기관(대주),1,금융기관(대주),은행,lender_snapshot,4,4,2025-11-30,자산관리1파트1,김수현,seeded,,,,,,,,
v0110,SH000428,신세계,신세계,신세계,group,self,,신세계,,,,,,,organization,capital_partner,fund_beneficiary,펀드 수익자,1,펀드 수익자,수익자 일반,beneficiary_snapshot,1,1,2025-11-30,라이프리빙파트,유한나,seeded,,,,,,,,
v0110,SH000429,신세계프라퍼티,신세계프라퍼티,신세계프라퍼티,group,self,,신세계프라퍼티,,,,,,,organization,capital_partner,fund_beneficiary,펀드 수익자,1,펀드 수익자,일반기업,beneficiary_snapshot,1,1,2025-11-30,자산관리1파트2,박용범,seeded,,,,,,,,
v0110,SH000430,신용협동조합중앙회,신용협동조합중앙회,신용협동조합중앙회,group,self,,신용협동조합중앙회,,,,,,,organization,capital_partner,fund_beneficiary,펀드 수익자,1,펀드 수익자,조합,beneficiary_snapshot,5,4,2025-11-30,글로벌펀드운용1,이수현,seeded,,,,,,,,
v0110,SH000431,신진솔루션즈,신진솔루션즈,신진솔루션즈,group,self,,신진솔루션즈,,,,,,,organization,capital_partner,fund_beneficiary,펀드 수익자,1,펀드 수익자,수익자 일반,beneficiary_snapshot,1,1,2025-11-30,"사업,물류솔루션실",이준수,seeded,,,,,,,,
v0110,SH000432,신한,신한,신한,shinhan,mapped,GRP-0001,신한,,,,,,,organization,financing_partner,lender,금융기관(대주),1,금융기관(대주),대주 일반,t5t_dashboard,20,8,2026-04-17,,,seeded,,,,,,,,
v0110,SH000433,신한금융투자,신한금융투자,신한,shinhan,mapped,GRP-0005,신한,,,,,,,organization,capital_partner,fund_beneficiary,펀드 수익자,1,펀드 수익자,종합금융회사,beneficiary_snapshot,7,5,2025-11-30,개발관리실,최성현,seeded,,,,,,,,
v0110,SH000435,신한라이프생명보험,신한라이프생명보험,신한,shinhan,mapped,GRP-0007,신한,,,,,,,organization,capital_partner,fund_beneficiary,펀드 수익자,2,금융기관(대주) | 펀드 수익자,보험사,"beneficiary_snapshot,lender_snapshot",12,8,2025-11-30,글로벌펀드운용1,이진희,seeded,,,,,,,,
v0110,SH000436,신한은행,신한은행,신한,shinhan,mapped,GRP-0003,신한,,,,,,,organization,financing_partner,lender,금융기관(대주),2,금융기관(대주) | 펀드 수익자,은행,"beneficiary_snapshot,lender_snapshot",32,21,2025-11-30,자산관리2파트4,최성현,seeded,,,,,,,,
v0110,SH000439,신한카드,신한카드,신한,shinhan,mapped,GRP-0006,신한,,,,,,,organization,financing_partner,lender,금융기관(대주),1,금융기관(대주),여전사,lender_snapshot,1,1,2025-11-30,개발,강창원,seeded,,,,,,,,
v0110,SH000440,신한캐피탈,신한캐피탈,신한,shinhan,mapped,GRP-0002,신한,,,,,,,organization,financing_partner,lender,금융기관(대주),3,금융기관(대주) | 펀드 수익자,대주 일반 | 리스사 | 여전사,"beneficiary_snapshot,lender_snapshot,t5t_dashboard",46,22,2026-04-17,개발,최성현,seeded,,,,,,,,
v0110,SH000441,신한투자증권,신한투자증권,신한,shinhan,mapped,GRP-0004,신한,,,,,,,organization,capital_partner,fund_beneficiary,펀드 수익자,2,금융기관(대주) | 펀드 수익자,증권사,"beneficiary_snapshot,lender_snapshot",11,7,2025-11-30,사업,유미현,seeded,,,,,,,,
v0110,SH000434,신한금융플러스,신한금융플러스,신한금융플러스,group,self,,신한금융플러스,,,,,,,organization,capital_partner,fund_beneficiary,펀드 수익자,1,펀드 수익자,수익자 일반,beneficiary_snapshot,1,1,2025-11-30,전략투자2파트,유민종,seeded,,,,,,,,
v0110,SH000437,신한은행(연기금통합일반사모증권투자신탁제141호의 신탁업자로서),신한은행(연기금통합일반사모증권투자신탁제141호의 신탁업자로서),신한은행(연기금통합일반사모증권투자신탁제141호의 신탁업자로서),141,self,,신한은행(연기금통합일반사모증권투자신탁제141호의 신탁업자로서),,,,,,,organization,capital_partner,fund_beneficiary,펀드 수익자,1,펀드 수익자,펀드,beneficiary_snapshot,1,1,2025-11-30,인프라전략2파트,허승민,seeded,,,,,,,,
v0110,SH000438,신한은행(캡스톤APAC2호의 신탁업자 지위),신한은행(캡스톤APAC2호의 신탁업자 지위),신한은행(캡스톤APAC2호의 신탁업자 지위),apac2,self,,신한은행(캡스톤APAC2호의 신탁업자 지위),,,,,,,organization,capital_partner,fund_beneficiary,펀드 수익자,1,펀드 수익자,수익자 일반,beneficiary_snapshot,1,1,2025-11-30,"전략펀드운용1실,자산관리2파트4",김회인,seeded,,,,,,,,
v0110,SH000442,신협(강릉신용협동조합),신협(강릉신용협동조합),신협(강릉신용협동조합),group,self,,신협(강릉신용협동조합),,,,,,,organization,financing_partner,lender,금융기관(대주),1,금융기관(대주),상호금융,lender_snapshot,1,1,2025-11-30,IOTA TF,조영비,seeded,,,,,,,,
v0110,SH000443,신협(강서신용협동조합),신협(강서신용협동조합),신협(강서신용협동조합),group,self,,신협(강서신용협동조합),,,,,,,organization,financing_partner,lender,금융기관(대주),1,금융기관(대주),상호금융,lender_snapshot,1,1,2025-11-30,개발,이창준,seeded,,,,,,,,
v0110,SH000444,신협(검단신용협동조합),신협(검단신용협동조합),신협(검단신용협동조합),group,self,,신협(검단신용협동조합),,,,,,,organization,financing_partner,lender,금융기관(대주),1,금융기관(대주),상호금융,lender_snapshot,1,1,2025-11-30,개발,이창준,seeded,,,,,,,,
v0110,SH000445,신협(경기광주신용협동조합),신협(경기광주신용협동조합),신협(경기광주신용협동조합),group,self,,신협(경기광주신용협동조합),,,,,,,organization,financing_partner,lender,금융기관(대주),1,금융기관(대주),상호금융,lender_snapshot,1,1,2025-11-30,개발,이창준,seeded,,,,,,,,
v0110,SH000446,신협(경남가온신용협동조합),신협(경남가온신용협동조합),신협(경남가온신용협동조합),group,self,,신협(경남가온신용협동조합),,,,,,,organization,financing_partner,lender,금융기관(대주),1,금융기관(대주),상호금융,lender_snapshot,1,1,2025-11-30,개발,이창준,seeded,,,,,,,,
v0110,SH000447,신협(경남제일신용협동조합),신협(경남제일신용협동조합),신협(경남제일신용협동조합),group,self,,신협(경남제일신용협동조합),,,,,,,organization,financing_partner,lender,금융기관(대주),1,금융기관(대주),상호금융,lender_snapshot,2,2,2025-11-30,"전략펀드운용1실,자산관리2파트4",김회인,seeded,,,,,,,,
v0110,SH000448,신협(경남중앙신용협동조합),신협(경남중앙신용협동조합),신협(경남중앙신용협동조합),group,self,,신협(경남중앙신용협동조합),,,,,,,organization,financing_partner,lender,금융기관(대주),1,금융기관(대주),상호금융,lender_snapshot,1,1,2025-11-30,개발,이창준,seeded,,,,,,,,
v0110,SH000449,신협(경남한의사신용협동조합),신협(경남한의사신용협동조합),신협(경남한의사신용협동조합),group,self,,신협(경남한의사신용협동조합),,,,,,,organization,financing_partner,lender,금융기관(대주),1,금융기관(대주),상호금융,lender_snapshot,1,1,2025-11-30,개발,이창준,seeded,,,,,,,,
v0110,SH000450,신협(경동신용협동조합),신협(경동신용협동조합),신협(경동신용협동조합),group,self,,신협(경동신용협동조합),,,,,,,organization,financing_partner,lender,금융기관(대주),1,금융기관(대주),상호금융,lender_snapshot,2,2,2025-11-30,"전략펀드운용1실,자산관리1파트1",이병관,seeded,,,,,,,,
v0110,SH000451,신협(계산신용협동조합),신협(계산신용협동조합),신협(계산신용협동조합),group,self,,신협(계산신용협동조합),,,,,,,organization,financing_partner,lender,금융기관(대주),1,금융기관(대주),상호금융,lender_snapshot,2,2,2025-11-30,개발,이창준,seeded,,,,,,,,
v0110,SH000452,신협(공주중앙신용협동조합),신협(공주중앙신용협동조합),신협(공주중앙신용협동조합),group,self,,신협(공주중앙신용협동조합),,,,,,,organization,financing_partner,lender,금융기관(대주),1,금융기관(대주),상호금융,lender_snapshot,1,1,2025-11-30,라이프리빙파트,김완혁,seeded,,,,,,,,
v0110,SH000453,신협(광안신용협동조합),신협(광안신용협동조합),신협(광안신용협동조합),group,self,,신협(광안신용협동조합),,,,,,,organization,financing_partner,lender,금융기관(대주),1,금융기관(대주),상호금융,lender_snapshot,2,2,2025-11-30,"전략펀드운용1실,자산관리2파트4",김회인,seeded,,,,,,,,
v0110,SH000454,신협(광장신용협동조합),신협(광장신용협동조합),신협(광장신용협동조합),group,self,,신협(광장신용협동조합),,,,,,,organization,financing_partner,lender,금융기관(대주),1,금융기관(대주),상호금융,lender_snapshot,1,1,2025-11-30,라이프리빙파트,유한나,seeded,,,,,,,,
v0110,SH000455,신협(광주동부신용협동조합),신협(광주동부신용협동조합),신협(광주동부신용협동조합),group,self,,신협(광주동부신용협동조합),,,,,,,organization,financing_partner,lender,금융기관(대주),1,금융기관(대주),상호금융,lender_snapshot,1,1,2025-11-30,개발,이창준,seeded,,,,,,,,
v0110,SH000456,신협(광주신우신용협동조합),신협(광주신우신용협동조합),신협(광주신우신용협동조합),group,self,,신협(광주신우신용협동조합),,,,,,,organization,financing_partner,lender,금융기관(대주),1,금융기관(대주),상호금융,lender_snapshot,1,1,2025-11-30,"전략펀드운용1실,자산관리1파트1",이병관,seeded,,,,,,,,
v0110,SH000457,신협(구덕신용협동조합),신협(구덕신용협동조합),신협(구덕신용협동조합),group,self,,신협(구덕신용협동조합),,,,,,,organization,financing_partner,lender,금융기관(대주),1,금융기관(대주),상호금융,lender_snapshot,1,1,2025-11-30,개발,이창준,seeded,,,,,,,,
v0110,SH000458,신협(구포신용협동조합),신협(구포신용협동조합),신협(구포신용협동조합),group,self,,신협(구포신용협동조합),,,,,,,organization,financing_partner,lender,금융기관(대주),1,금융기관(대주),상호금융,lender_snapshot,1,1,2025-11-30,개발,이창준,seeded,,,,,,,,
