entity_role_id,entity_id,canonical_name,stakeholder_group_code,stakeholder_group_name,stakeholder_type_code,stakeholder_type_name,stakeholder_subtype_code,stakeholder_subtype_name,source_system,source_role_label,source_records,project_count,latest_base_date,owner_department,owner_manager,raw_type_label,raw_class_label,t5t_type_name,confidence,status,notes
SH000502-R01,SH000502,신협(울산행복신용협동조합),financing_partner,금융 파트너,lender,금융기관(대주),mutual_finance,상호금융,lender_snapshot,대주,1,1,2025-11-30,개발,이창준,,상호금융,금융기관(대주),0.95,active,
SH000503-R01,SH000503,신협(원주신용협동조합),financing_partner,금융 파트너,lender,금융기관(대주),mutual_finance,상호금융,lender_snapshot,대주,2,2,2025-11-30,"전략펀드운용1실,자산관리1파트1",이병관,,상호금융,금융기관(대주),0.95,active,
SH000504-R01,SH000504,신협(위미신용협동조합),financing_partner,금융 파트너,lender,금융기관(대주),mutual_finance,상호금융,lender_snapshot,대주,1,1,2025-11-30,개발,이창준,,상호금융,금융기관(대주),0.95,active,
SH000505-R01,SH000505,신협(은평신용협동조합),financing_partner,금융 파트너,lender,금융기관(대주),mutual_finance,상호금융,lender_snapshot,대주,1,1,2025-11-30,개발,이창준,,상호금융,금융기관(대주),0.95,active,
SH000506-R01,SH000506,신협(의왕신용협동조합),financing_partner,금융 파트너,lender,금융기관(대주),mutual_finance,상호금융,lender_snapshot,대주,1,1,2025-11-30,개발,이창준,,상호금융,금융기관(대주),0.95,active,
SH000507-R01,SH000507,신협(이천신용협동조합),financing_partner,금융 파트너,lender,금융기관(대주),mutual_finance,상호금융,lender_snapshot,대주,3,3,2025-11-30,"전략펀드운용1실,자산관리2파트4",김회인,,상호금융,금융기관(대주),0.95,active,
SH000508-R01,SH000508,신협(인천치과의사신용협동조합),financing_partner,금융 파트너,lender,금융기관(대주),mutual_finance,상호금융,lender_snapshot,대주,2,2,2025-11-30,자산관리2파트4,이형철,,상호금융,금융기관(대주),0.95,active,
SH000509-R01,SH000509,신협(일산신용협동조합),financing_partner,금융 파트너,lender,금융기관(대주),mutual_finance,상호금융,lender_snapshot,대주,1,1,2025-11-30,개발,이창준,,상호금융,금융기관(대주),0.95,active,
SH000510-R01,SH000510,신협(장안신용협동조합),financing_partner,금융 파트너,lender,금융기관(대주),mutual_finance,상호금융,lender_snapshot,대주,3,3,2025-11-30,"전략펀드운용1실,자산관리2파트4",김회인,,상호금융,금융기관(대주),0.95,active,
SH000511-R01,SH000511,신협(제민신용협동조합),financing_partner,금융 파트너,lender,금융기관(대주),mutual_finance,상호금융,lender_snapshot,대주,1,1,2025-11-30,개발,이창준,,상호금융,금융기관(대주),0.95,active,
SH000512-R01,SH000512,신협(제주신용협동조합),financing_partner,금융 파트너,lender,금융기관(대주),mutual_finance,상호금융,lender_snapshot,대주,1,1,2025-11-30,개발,이창준,,상호금융,금융기관(대주),0.95,active,
SH000513-R01,SH000513,신협(주민신용협동조합),financing_partner,금융 파트너,lender,금융기관(대주),mutual_finance,상호금융,lender_snapshot,대주,4,4,2025-11-30,"전략펀드운용1실,자산관리2파트4",김회인,,상호금융,금융기관(대주),0.95,active,
SH000514-R01,SH000514,신협(주성신용협동조합),financing_partner,금융 파트너,lender,금융기관(대주),mutual_finance,상호금융,lender_snapshot,대주,1,1,2025-11-30,개발,이창준,,상호금융,금융기관(대주),0.95,active,
SH000515-R01,SH000515,신협(중앙신용협동조합),financing_partner,금융 파트너,lender,금융기관(대주),mutual_finance,상호금융,lender_snapshot,대주,1,1,2025-11-30,개발,이창준,,상호금융,금융기관(대주),0.95,active,
SH000516-R01,SH000516,신협(청량리신용협동조합),financing_partner,금융 파트너,lender,금융기관(대주),mutual_finance,상호금융,lender_snapshot,대주,1,1,2025-11-30,개발,이창준,,상호금융,금융기관(대주),0.95,active,
SH000517-R01,SH000517,신협(청운신용협동조합),financing_partner,금융 파트너,lender,금융기관(대주),mutual_finance,상호금융,lender_snapshot,대주,5,5,2025-11-30,개발,이창준,,상호금융,금융기관(대주),0.95,active,
SH000518-R01,SH000518,신협(청주상당신용협동조합),financing_partner,금융 파트너,lender,금융기관(대주),mutual_finance,상호금융,lender_snapshot,대주,1,1,2025-11-30,"전략펀드운용1실,자산관리1파트1",이병관,,상호금융,금융기관(대주),0.95,active,
SH000519-R01,SH000519,신협(청주성동신용협동조합),financing_partner,금융 파트너,lender,금융기관(대주),mutual_finance,상호금융,lender_snapshot,대주,1,1,2025-11-30,개발,이창준,,상호금융,금융기관(대주),0.95,active,
SH000520-R01,SH000520,신협(한라신용협동조합),financing_partner,금융 파트너,lender,금융기관(대주),mutual_finance,상호금융,lender_snapshot,대주,1,1,2025-11-30,개발,이창준,,상호금융,금융기관(대주),0.95,active,
SH000521-R01,SH000521,신협(한우리신용협동조합),financing_partner,금융 파트너,lender,금융기관(대주),mutual_finance,상호금융,lender_snapshot,대주,1,1,2025-11-30,"전략펀드운용1실,자산관리2파트4",김회인,,상호금융,금융기관(대주),0.95,active,
SH000522-R01,SH000522,신협(현대제철신용협동조합),financing_partner,금융 파트너,lender,금융기관(대주),mutual_finance,상호금융,lender_snapshot,대주,1,1,2025-11-30,개발,이창준,,상호금융,금융기관(대주),0.95,active,
SH000523-R01,SH000523,신협(홍성신용협동조합),financing_partner,금융 파트너,lender,금융기관(대주),mutual_finance,상호금융,lender_snapshot,대주,1,1,2025-11-30,개발,이창준,,상호금융,금융기관(대주),0.95,active,
SH000524-R01,SH000524,신협(화곡신용협동조합),financing_partner,금융 파트너,lender,금융기관(대주),mutual_finance,상호금융,lender_snapshot,대주,2,2,2025-11-30,개발,이창준,,상호금융,금융기관(대주),0.95,active,
SH000525-R01,SH000525,신협(화성제일신용협동조합),financing_partner,금융 파트너,lender,금융기관(대주),mutual_finance,상호금융,lender_snapshot,대주,1,1,2025-11-30,개발,이창준,,상호금융,금융기관(대주),0.95,active,
SH000526-R01,SH000526,신협(화지산신용협동조합),financing_partner,금융 파트너,lender,금융기관(대주),mutual_finance,상호금융,lender_snapshot,대주,2,2,2025-11-30,라이프리빙파트,김완혁,,상호금융,금융기관(대주),0.95,active,
SH000527-R01,SH000527,신협(희원신용협동조합),financing_partner,금융 파트너,lender,금융기관(대주),mutual_finance,상호금융,lender_snapshot,대주,1,1,2025-11-30,IOTA TF,조영비,,상호금융,금융기관(대주),0.95,active,
SH000528-R01,SH000528,신협대주단,financing_partner,금융 파트너,lender,금융기관(대주),mutual_finance,상호금융,lender_snapshot,대주,4,4,2025-11-30,자산관리2파트1,이경훈,,상호금융,금융기관(대주),0.95,active,
SH000529-R01,SH000529,신협중앙회(남부천신용협동중앙회),financing_partner,금융 파트너,lender,금융기관(대주),mutual_finance,상호금융,lender_snapshot,대주,1,1,2025-11-30,사업,이구,,상호금융,금융기관(대주),0.95,active,
SH000530-R01,SH000530,신협중앙회(신용협동조합중앙회),financing_partner,금융 파트너,lender,금융기관(대주),mutual_finance,상호금융,lender_snapshot,대주,5,4,2025-11-30,개발,이창준,,상호금융,금융기관(대주),0.95,active,
SH000531-R01,SH000531,썬트리,capital_partner,자본 파트너,fund_beneficiary,펀드 수익자,corporate,일반기업,beneficiary_snapshot,수익자,1,1,2025-11-30,자산관리2파트2,이단비,전문투자자,일반기업,기관투자자(LP),0.95,active,
SH000532-R01,SH000532,씨엘케이아이에스,financing_partner,금융 파트너,lender,금융기관(대주),lender_unknown,기타,lender_snapshot,대주,1,1,2025-11-30,개발,임한솔,,기타,금융기관(대주),0.95,active,
SH000533-R01,SH000533,아디다스,occupier_customer,임차/사용자,tenant,임차인,tenant_unknown,임차인 일반,t5t_dashboard,임차인,16,1,2026-04-13,,,임차인,,임차인,0.75,active,T5T 로그 키워드 기반 식별
SH000534-R01,SH000534,아디안 싱가포르,capital_partner,자본 파트너,fund_beneficiary,펀드 수익자,asset_manager,자산운용사,beneficiary_snapshot,수익자,1,1,2025-11-30,글로벌펀드운용2,신윤아,전문투자자,자산운용사,기관투자자(LP),0.95,active,
SH000535-R01,SH000535,아라그룹,project_partner,운영/시공 파트너,operator_contractor,운영/시공 파트너,cm,CM,counterparty_seed,CM,1,1,,,,CM,,,0.98,active,https://www.notion.so/33d8ced43c4780c8b689ebfcd5e680dc
SH000536-R01,SH000536,아산나눔재단,capital_partner,자본 파트너,fund_beneficiary,펀드 수익자,beneficiary_unknown,기타 투자기관,beneficiary_snapshot,수익자,1,1,2025-11-30,글로벌펀드운용2,윤주성,전문투자자,기타 투자기관,기관투자자(LP),0.95,active,
SH000537-R01,SH000537,아스테이온제일차(SPC),capital_partner,자본 파트너,fund_beneficiary,펀드 수익자,spc,SPC,beneficiary_snapshot,수익자,1,1,2025-11-30,글로벌펀드운용1,이수현,전문투자자,SPC,기관투자자(LP),0.95,active,
SH000538-R01,SH000538,아시아에프앤아이,capital_partner,자본 파트너,fund_beneficiary,펀드 수익자,beneficiary_unknown,수익자 일반,beneficiary_snapshot,수익자,2,1,2025-11-30,DC사업실,주현식,,,기관투자자(LP),0.8,active,
SH000539-R01,SH000539,아우토스트라세,capital_partner,자본 파트너,fund_beneficiary,펀드 수익자,beneficiary_unknown,기타,beneficiary_snapshot,수익자,1,1,2025-11-30,자산관리2파트1,이경훈,일반투자자,기타,기관투자자(LP),0.95,active,
SH000540-R01,SH000540,아이알디브이,capital_partner,자본 파트너,fund_beneficiary,펀드 수익자,beneficiary_unknown,수익자 일반,beneficiary_snapshot,수익자,2,2,2025-11-30,자산관리3파트1,정준우,,,기관투자자(LP),0.8,active,
SH000541-R01,SH000541,아이언투자파트너스,capital_partner,자본 파트너,fund_beneficiary,펀드 수익자,beneficiary_unknown,금융투자업,beneficiary_snapshot,수익자,1,0,2025-11-30,헤지펀드운용파트,이병윤,전문투자자,금융투자업,기관투자자(LP),0.95,active,
SH000542-R01,SH000542,아이엠단디에이치제일차,financing_partner,금융 파트너,lender,금융기관(대주),securitized_vehicle,유동화증권,lender_snapshot,대주,1,1,2025-11-30,IOTA TF,한수정,,유동화증권,금융기관(대주),0.95,active,
SH000543-R01,SH000543,아이엠라이프생명보험,capital_partner,자본 파트너,fund_beneficiary,펀드 수익자,insurance_company,보험사,beneficiary_snapshot,수익자,1,1,2025-11-30,글로벌펀드운용3,석동주,전문투자자,보험사,기관투자자(LP),0.95,active,
SH000544-R01,SH000544,아이엠인베스트제이차,financing_partner,금융 파트너,lender,금융기관(대주),securitized_vehicle,유동화증권,lender_snapshot,대주,1,1,2025-11-30,개발관리실,최성현,,유동화증권,금융기관(대주),0.95,active,
SH000545-R01,SH000545,아주캐피탈,capital_partner,자본 파트너,fund_beneficiary,펀드 수익자,beneficiary_unknown,리스사,beneficiary_snapshot,수익자,1,1,2025-11-30,글로벌운용전략,김종수,전문투자자,리스사,기관투자자(LP),0.95,active,
SH000546-R01,SH000546,아테나자산운용,capital_partner,자본 파트너,fund_beneficiary,펀드 수익자,asset_manager,자산운용사,beneficiary_snapshot,수익자,1,0,2025-11-30,헤지펀드운용파트,김정훈,전문투자자,자산운용사,기관투자자(LP),0.95,active,
SH000547-R01,SH000547,아토모스리얼에스테이트,capital_partner,자본 파트너,fund_beneficiary,펀드 수익자,asset_manager,자산운용사,beneficiary_snapshot,수익자,1,1,2025-11-30,CM그룹,신준범,전문투자자,자산운용사,기관투자자(LP),0.95,active,
SH000548-R01,SH000548,안다인베스트먼트파트너스,capital_partner,자본 파트너,fund_beneficiary,펀드 수익자,beneficiary_unknown,수익자 일반,beneficiary_snapshot,수익자,1,1,2025-11-30,IOTA TF,한수정,,,기관투자자(LP),0.8,active,
SH000549-R01,SH000549,안다자산운용,capital_partner,자본 파트너,fund_beneficiary,펀드 수익자,asset_manager,자산운용사,beneficiary_snapshot,수익자,1,1,2025-11-30,IOTA TF,한수정,전문투자자,자산운용사,기관투자자(LP),0.95,active,
SH000550-R01,SH000550,애큐온저축은행,financing_partner,금융 파트너,lender,금융기관(대주),savings_bank,저축은행,lender_snapshot,대주,3,3,2025-11-30,자산관리2파트2,이단비,,저축은행,금융기관(대주),0.95,active,
SH000551-R01,SH000551,애큐온캐피탈,capital_partner,자본 파트너,fund_beneficiary,펀드 수익자,beneficiary_unknown,리스사,beneficiary_snapshot,수익자,2,2,2025-11-30,자산관리3파트2,박동민,일반투자자,리스사,기관투자자(LP),0.95,active,
SH000551-R02,SH000551,애큐온캐피탈,financing_partner,금융 파트너,lender,금융기관(대주),specialized_credit_finance,여전사,lender_snapshot,대주,2,2,2025-11-30,개발관리실,최성현,,여전사,금융기관(대주),0.95,active,
SH000552-R01,SH000552,양지로지스특시,capital_partner,자본 파트너,fund_beneficiary,펀드 수익자,beneficiary_unknown,수익자 일반,beneficiary_snapshot,수익자,2,1,2025-11-30,라이프리빙파트,강수원,,,기관투자자(LP),0.8,active,
SH000553-R01,SH000553,어반웰스,capital_partner,자본 파트너,fund_beneficiary,펀드 수익자,corporate,일반기업,beneficiary_snapshot,수익자,1,1,2025-11-30,라이프리빙파트,심동민,일반투자자,일반기업,기관투자자(LP),0.95,active,
SH000554-R01,SH000554,에셀,capital_partner,자본 파트너,fund_beneficiary,펀드 수익자,beneficiary_unknown,수익자 일반,beneficiary_snapshot,수익자,1,1,2025-11-30,IOTA TF,한수정,,,기관투자자(LP),0.8,active,
SH000555-R01,SH000555,에셀유한회사,capital_partner,자본 파트너,fund_beneficiary,펀드 수익자,beneficiary_unknown,수익자 일반,beneficiary_snapshot,수익자,3,3,2025-11-30,개발,임한솔,,,기관투자자(LP),0.8,active,
SH000556-R01,SH000556,에스가산,capital_partner,자본 파트너,fund_beneficiary,펀드 수익자,corporate,일반기업,beneficiary_snapshot,수익자,1,1,2025-11-30,"전략펀드운용1실,자산관리1파트1",이정원,,일반기업,기관투자자(LP),0.95,active,
SH000557-R01,SH000557,에스디디피제일차,capital_partner,자본 파트너,fund_beneficiary,펀드 수익자,spc,SPC,beneficiary_snapshot,수익자,1,1,2025-11-30,자산관리1파트1,정하윤,전문투자자,SPC,기관투자자(LP),0.95,active,
