entity_key,entity_type,entity_id,display_title,display_subtitle,source_table,source_id,confidence,status,metadata_json
asset:ast_a8f90f516d21,asset,ast_a8f90f516d21,A112475001,A112475001 | 서울특별시 중구 동호로 330 | verified,asset_master,ast_a8f90f516d21,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""CJ제일제당센터""}"
asset:ast_a90871f38856,asset,ast_a90871f38856,A112748001,A112748001 | 경기도 안산시 초지동 624-3 | verified,asset_master,ast_a90871f38856,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""안산 초지동 데이터센터""}"
asset:ast_a9239e56b790,asset,ast_a9239e56b790,AP00016001,AP00016001 | 중구 남창동 9-1 외 4필지 | verified,asset_master,ast_a9239e56b790,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""삼부빌딩 개발사업""}"
asset:ast_a9606b58f51e,asset,ast_a9606b58f51e,A112679001,A112679001 | verified,asset_master,ast_a9606b58f51e,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""이지스 468-2호 수익증권""}"
asset:ast_a98062ccc3a8,asset,ast_a98062ccc3a8,A112690001,A112690001 | 서울특별시 중구 후암로 110(남대문로5가) | verified,asset_master,ast_a98062ccc3a8,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""서울시티타워""}"
asset:ast_a9ed8293cd98,asset,ast_a9ed8293cd98,A112703001,A112703001 | 경기도 안성시 원곡면 칠곡리 941번지 | verified,asset_master,ast_a9ed8293cd98,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""안성홈플러스물류센터""}"
asset:ast_aa235517fdc1,asset,ast_aa235517fdc1,A120099001,A120099001 | 서울특별시용산구청파로125 (한강로2가15-2) | verified,asset_master,ast_aa235517fdc1,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""용산라이프PFV 대여금""}"
asset:ast_aab359e1cf01,asset,ast_aab359e1cf01,A112466024,A112466024 | 경북 의성군 비안면 옥연길 677-1 | verified,asset_master,ast_aab359e1cf01,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""디앤피옥연""}"
asset:ast_aac5427c01f4,asset,ast_aac5427c01f4,ast_aac5427c01f4,서울특별시 용산구 한남동 736-9 | auto_created,asset_master,ast_aac5427c01f4,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""전환사채 | 공모주 | 비상장RCPS | 상장리츠 | AA+ 회사채""}"
asset:ast_aaf7f9cbe8b3,asset,ast_aaf7f9cbe8b3,A112148001,A112148001 | 경기도 성남시 분당구 백현동 539 | verified,asset_master,ast_aaf7f9cbe8b3,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""판교 알파돔시티 비즈니스호텔""}"
asset:ast_ab4857d97964,asset,ast_ab4857d97964,AS00002001,AS00002001 | 경남 양산시 유산동 509 외 2필지 | verified,asset_master,ast_ab4857d97964,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""양산 유산동 물류센터""}"
asset:ast_ab7f584e6f30,asset,ast_ab7f584e6f30,A120074001,A120074001 | 서울용산구 청파로125 (한강로2가15-2) 일원 | verified,asset_master,ast_ab7f584e6f30,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""용산라이프PFV(보통주)""}"
asset:ast_ab8634f252b3,asset,ast_ab8634f252b3,ast_ab8634f252b3,경상북도 경주시 강동면 왕신리 산141-1 | auto_created,asset_master,ast_ab8634f252b3,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""모두에너지""}"
asset:ast_ab996f8ae3c9,asset,ast_ab996f8ae3c9,A300046001,A300046001 | verified,asset_master,ast_ab996f8ae3c9,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""ETF""}"
asset:ast_abdd62503393,asset,ast_abdd62503393,A112584030,"A112584030 | 전라북도 남원시 대강면 송대리 3-7, 3-9, 3-13, 3-19, 보절면 괴양리 45-17, 4-19 | verified",asset_master,ast_abdd62503393,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""케이앤씨헤르메스""}"
asset:ast_ac51c5236199,asset,ast_ac51c5236199,A112374002,"A112374002 | 510 East 14th Streeet, NY | verified",asset_master,ast_ac51c5236199,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""New York 510 East 14th Mezzanine Loan""}"
asset:ast_ac65d3bb465d,asset,ast_ac65d3bb465d,A300066001,A300066001 | verified,asset_master,ast_ac65d3bb465d,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""글로벌 상장 인프라 증권""}"
asset:ast_ac86e3c795d0,asset,ast_ac86e3c795d0,A120044001,A120044001 | verified,asset_master,ast_ac86e3c795d0,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""이지스제542호부동산일반사모투자회사(제1종)""}"
asset:ast_ac998c897426,asset,ast_ac998c897426,A112709002,A112709002 | verified,asset_master,ast_ac998c897426,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""전환사채""}"
asset:ast_aca39ce05f05,asset,ast_aca39ce05f05,A200035001,A200035001 | verified,asset_master,ast_aca39ce05f05,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""Nuveen C-PACE Lending Fund III""}"
asset:ast_acf1169ec73d,asset,ast_acf1169ec73d,AP00025001,AP00025001 | 충청남도 공주시 웅진동 1-1 | auto_created,asset_master,ast_acf1169ec73d,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""공주시 웅진동 공동주택""}"
asset:ast_ada848d413b9,asset,ast_ada848d413b9,A112763001,A112763001 | verified,asset_master,ast_ada848d413b9,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""AA- 이상 채권,  메자닌, 리츠IPO, 국내 상장 리츠, 공모주, 스팩""}"
asset:ast_ae0f1f82c083,asset,ast_ae0f1f82c083,AR00009001,AR00009001 | 경기도 이천시 대월면 초지리 273-1 | verified,asset_master,ast_ae0f1f82c083,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""이천YM물류센터""}"
asset:ast_ae8448d99472,asset,ast_ae8448d99472,A200037001,A200037001 | verified,asset_master,ast_ae8448d99472,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""Helix Buyer, LLC에 대한 선순위 대출""}"
asset:ast_aefd81e93778,asset,ast_aefd81e93778,A112057001,A112057001 | verified,asset_master,ast_aefd81e93778,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""Colony Distressed Credit Fund IV""}"
asset:ast_af02aac59036,asset,ast_af02aac59036,A112490001,A112490001 | 경기도 성남시 분당구 수내동 14 | auto_created,asset_master,ast_af02aac59036,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""롯데백화점분당점""}"
asset:ast_af5f71776ae0,asset,ast_af5f71776ae0,A112110001,A112110001 | 서울특별시 강남구 대치동 945-27 | verified,asset_master,ast_af5f71776ae0,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""바른빌딩""}"
asset:ast_af81a8c4e0a3,asset,ast_af81a8c4e0a3,A112584042,A112584042 | 충남 부여군 장암면 지토리 산26번지 | verified,asset_master,ast_af81a8c4e0a3,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""적화솔라""}"
asset:ast_afa982be63cc,asset,ast_afa982be63cc,A112401005,"A112401005 | Emilia-Romagna (Bologna), Parma, Italy | verified",asset_master,ast_afa982be63cc,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""Campegine""}"
asset:ast_afb26eedbbe3,asset,ast_afb26eedbbe3,A112109001,A112109001 | 부산광역시 강서구 송정동 1715-2 | auto_created,asset_master,ast_afb26eedbbe3,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""부산송정물류센터 (투자)""}"
asset:ast_afdaf8446aaa,asset,ast_afdaf8446aaa,A112294001,A112294001 | 경기도 수원시 팔달구 인계동 1132-12 | verified,asset_master,ast_afdaf8446aaa,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""수원 이비스 앰배서더 수원 호텔 후순위 담보대출""}"
asset:ast_b03e4a6447f9,asset,ast_b03e4a6447f9,A112586001,A112586001 | 경기도 성남시 분당구 수내동 22-2 | verified,asset_master,ast_b03e4a6447f9,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""후너스빌딩""}"
asset:ast_b04e9cb1a044,asset,ast_b04e9cb1a044,AP00006001,"AP00006001 | 서울시 중구 산림동 190-3번지 일원 (세운지구 5-1, 5-3구역) | verified",asset_master,ast_b04e9cb1a044,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""세운5구역 개발사업""}"
asset:ast_b0956b6f4029,asset,ast_b0956b6f4029,A12004401,A12004401 | auto_created,asset_master,ast_b0956b6f4029,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""이지스산업단지환경개선일반사모부동산투자신탁제1호""}"
asset:ast_b0958ad3f79d,asset,ast_b0958ad3f79d,A200037001,A200037001 | verified,asset_master,ast_b0958ad3f79d,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""Helix Buyer, LLC에 대한 선순위 대출""}"
asset:ast_b0ab64c0c474,asset,ast_b0ab64c0c474,A200042001,"A200042001 | Gazdy, 41-806 Zabrze, Poland | verified",asset_master,ast_b0ab64c0c474,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""Booster Zabrze 물류단지""}"
asset:ast_b0af734b18b2,asset,ast_b0af734b18b2,A112466030,"A112466030 | 강원도 삼척시 도계읍 전두리 166,167, 172 | verified",asset_master,ast_b0af734b18b2,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""에스디일호""}"
asset:ast_b11095ea4292,asset,ast_b11095ea4292,ast_b11095ea4292,충청남도 논산시 은진면 용산리 296 | auto_created,asset_master,ast_b11095ea4292,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""케이앤씨그린북""}"
asset:ast_b15d07c78d56,asset,ast_b15d07c78d56,A112051001,A112051001 | verified,asset_master,ast_b15d07c78d56,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""Hines Poland Sustainable Income Fund""}"
asset:ast_b1a009f2fa36,asset,ast_b1a009f2fa36,A112527003,A112527003 | 경기도 용인시 처인구 백암면 백봉리 767-13 | auto_created,asset_master,ast_b1a009f2fa36,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""이지스전문투자형사모부동산투자신탁제404호""}"
asset:ast_b1a13c4b0522,asset,ast_b1a13c4b0522,A300053001,A300053001 | verified,asset_master,ast_b1a13c4b0522,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""글로벌 리츠""}"
asset:ast_b1bc52e1340b,asset,ast_b1bc52e1340b,A112665001,"A112665001 | Joseph-Meyer-Straße 5, 99195 Erfurt, Germany | verified",asset_master,ast_b1bc52e1340b,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""Erfurt Amazon Robotics Fulfillment Center Senior Mezzanine Loan""}"
asset:ast_b1f5f079a694,asset,ast_b1f5f079a694,A112065001,"A112065001 | 501 Brickell Key Drive, Miami, Florida 33131 | verified",asset_master,ast_b1f5f079a694,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""Miami Courvoisier Center Senior Loan""}"
asset:ast_b24257eace32,asset,ast_b24257eace32,A112602003,A112602003 | verified,asset_master,ast_b24257eace32,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""주식회사 아이에이에이치에프합정""}"
asset:ast_b257dd733dea,asset,ast_b257dd733dea,A112081002,A112081002 | 경기도 안양시 동안구 호계동 1039-3 | verified,asset_master,ast_b257dd733dea,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""뉴코아아울렛(평촌)""}"
asset:ast_b2fa1e20d812,asset,ast_b2fa1e20d812,P00039001,P00039001 | 서울특별시 용산구 한강로2가 15-2 | auto_created,asset_master,ast_b2fa1e20d812,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""용산전자상가 특별계획구역8 개발사업""}"
asset:ast_b31d2e0680ae,asset,ast_b31d2e0680ae,ast_b31d2e0680ae,경상북도 성주군 초전면 고산리 산61 | auto_created,asset_master,ast_b31d2e0680ae,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""참빛솔라 태양광발전소""}"
asset:ast_b3322591803f,asset,ast_b3322591803f,ast_b3322591803f,경기도 가평군 설악면 천안리 14-1 | auto_created,asset_master,ast_b3322591803f,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""알이엔네트웍스""}"
asset:ast_b37459d7bd24,asset,ast_b37459d7bd24,A112279001,A112279001 | 충청북도 보은군 탄부면 평각상장로 230 | verified,asset_master,ast_b37459d7bd24,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""클럽디 속리산""}"
asset:ast_b37ed37a3540,asset,ast_b37ed37a3540,A120045004,A120045004 | verified,asset_master,ast_b37ed37a3540,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""유에이치파워 대여금""}"
asset:ast_b3c81fc9c5cf,asset,ast_b3c81fc9c5cf,AR00013001,AR00013001 | 경기도 성남시 분당구 삼평동 615 | verified,asset_master,ast_b3c81fc9c5cf,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""삼성중공업판교R&D센터""}"
asset:ast_b3cbbcaf74d0,asset,ast_b3cbbcaf74d0,A112785001,A112785001 | 서울시 종로구 평창동 153-3 | verified,asset_master,ast_b3cbbcaf74d0,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""종로구 시니어주택 리모델링""}"
asset:ast_b3db1f189553,asset,ast_b3db1f189553,A112209001,A112209001 | 서울특별시 강남구 역삼동 676 | verified,asset_master,ast_b3db1f189553,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""센터필드""}"
asset:ast_b3f61c8578bc,asset,ast_b3f61c8578bc,A112223000,A112223000 | 아래 자산별 상세 내역 | verified,asset_master,ast_b3f61c8578bc,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""Courtyard by Marriott Portfolio Senior Mezzanine Loan""}"
asset:ast_b4128c33bb53,asset,ast_b4128c33bb53,A112295001,"A112295001 | 564 5th Avenue New York, NY 10036 | verified",asset_master,ast_b4128c33bb53,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""New York 564 6th Avenue Mezzanine Loan""}"
asset:ast_b439b42b3d44,asset,ast_b439b42b3d44,A112158001,A112158001 | verified,asset_master,ast_b439b42b3d44,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""TH Real Estate China Outlet Mall Fund""}"
asset:ast_b455401a3b2c,asset,ast_b455401a3b2c,A112466005,A112466005 | 경상북도 의성군 장춘리 산88-2 | verified,asset_master,ast_b455401a3b2c,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""하늘별빛에너지태양광발전소""}"
asset:ast_b487a63c00bc,asset,ast_b487a63c00bc,A112404001,A112404001 | 제주특별자치도 제주시 노연로 100 | verified,asset_master,ast_b487a63c00bc,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""신라스테이(제주)""}"
asset:ast_b48f4cef1665,asset,ast_b48f4cef1665,A112223003,A112223003 | 1050 Bayhill Drive | verified,asset_master,ast_b48f4cef1665,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""Courtyard San Francisco Airport""}"
asset:ast_b4b61550017e,asset,ast_b4b61550017e,A112584022,A112584022 | 전남 광양시 광양읍 세풍리 2224 | verified,asset_master,ast_b4b61550017e,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""이에스에이치12""}"
asset:ast_b4ff0851baae,asset,ast_b4ff0851baae,A120102,A120102 | auto_created,asset_master,ast_b4ff0851baae,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""이지스국내PF재구조화일반사모부동산모투자신탁제1-3호""}"
asset:ast_b59dddacbfb7,asset,ast_b59dddacbfb7,A120022002,A120022002 | verified,asset_master,ast_b59dddacbfb7,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""랜드플랫폼 1-2호""}"
asset:ast_b5a8681c1621,asset,ast_b5a8681c1621,A112362009,A112362009 | 일본 도쿄도 23구 내 | verified,asset_master,ast_b5a8681c1621,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""LEGALAND 와세다미나미""}"
asset:ast_b5b13984b5c2,asset,ast_b5b13984b5c2,A112149001,A112149001 | 십정동 630 | auto_created,asset_master,ast_b5b13984b5c2,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""부평 더샵센트럴시티 공공지원민간임대주택""}"
asset:ast_b5b2968544d4,asset,ast_b5b2968544d4,A112584016,A112584016 | 강원도 철원군 갈말읍 동막리 산166 | verified,asset_master,ast_b5b2968544d4,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""봉산햇빛""}"
asset:ast_b5ddd770a044,asset,ast_b5ddd770a044,A190014001,A190014001 | 부산광역시 강서구 송정동 1711-4번지 외 4필지 | verified,asset_master,ast_b5ddd770a044,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""명지녹산데이터센터개발사업""}"
asset:ast_b60bc5039d9c,asset,ast_b60bc5039d9c,AR00013001,AR00013001 | 경기도 성남시 분당구 삼평동 615 | verified,asset_master,ast_b60bc5039d9c,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""삼성중공업판교R&D센터""}"
asset:ast_b63d20942515,asset,ast_b63d20942515,A112584033,"A112584033 | 경산시 진량읍 다문로 188-9, 경산시 진량읍 공단6로 42, 42-1 | verified",asset_master,ast_b63d20942515,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""씨에스에너텍""}"
asset:ast_b64b7d2f05cc,asset,ast_b64b7d2f05cc,A112362003,A112362003 | 일본 도쿄도 23구 내 | verified,asset_master,ast_b64b7d2f05cc,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""PASEO 신주쿠""}"
asset:ast_b6574cf0dc13,asset,ast_b6574cf0dc13,A112252002,A112252002 | 부산광역시 사상구 괘법동 564-8 | auto_created,asset_master,ast_b6574cf0dc13,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""부산시 사상구 괘법동 오피스텔, 도시형생활주택 및 근린생활시설 신축사업""}"
asset:ast_b67c10418036,asset,ast_b67c10418036,A112052001,A112052001 | 서울특별시 강남구 역삼동 832-2 | verified,asset_master,ast_b67c10418036,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""우덕빌딩""}"
asset:ast_b74794104f0e,asset,ast_b74794104f0e,A300018001,A300018001 | verified,asset_master,ast_b74794104f0e,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""메자닌, 공모주, 이벤트 드리븐""}"
asset:ast_b7500e646006,asset,ast_b7500e646006,A112496005,A112496005 | verified,asset_master,ast_b7500e646006,1.0,confirmed,"{""cleanup_action"": null, ""source_canonical_name"": ""Kansas city Amazon Warehouse""}"
