domain,severity,issue_type,asset_id,asset_code,field,source_column,db_column,source_value,db_value,difference,db_api_enrichment_status,db_building_ledger_source,recommendation,provenance_bucket
asset_master,review,asset_field_change_candidate,ast_d052165ba593,A112001001,site_area,토지면적(㎡),site_area,,11214,,found,BldRgstHubService.getBrTitleInfo,Physical fields may be API-enriched. Review provenance before overwriting.,api_sensitive_do_not_overwrite_without_review
asset_master,review,asset_field_change_candidate,ast_d052165ba593,A112001001,parking,주차대수,parking,,옥내 931 / 옥외 0,,found,BldRgstHubService.getBrTitleInfo,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.,api_sensitive_do_not_overwrite_without_review
asset_master,review,asset_field_change_candidate,ast_d2b8095c4603,A112001002,site_area,토지면적(㎡),site_area,,3799,,found,BldRgstHubService.getBrTitleInfo,Physical fields may be API-enriched. Review provenance before overwriting.,api_sensitive_do_not_overwrite_without_review
asset_master,review,asset_field_change_candidate,ast_d2b8095c4603,A112001002,parking,주차대수,parking,,옥내 127 / 옥외 6,,found,BldRgstHubService.getBrTitleInfo,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.,api_sensitive_do_not_overwrite_without_review
asset_master,review,asset_field_change_candidate,ast_4b461cc661b2,A112002001,site_area,토지면적(㎡),site_area,,2874,,found,BldRgstHubService.getBrTitleInfo,Physical fields may be API-enriched. Review provenance before overwriting.,api_sensitive_do_not_overwrite_without_review
asset_master,review,asset_field_change_candidate,ast_4b461cc661b2,A112002001,parking,주차대수,parking,,옥내 264 / 옥외 0,,found,BldRgstHubService.getBrTitleInfo,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.,api_sensitive_do_not_overwrite_without_review
asset_master,review,asset_field_change_candidate,ast_790533b0da44,A112003001,site_area,토지면적(㎡),site_area,,3729,,found,BldRgstHubService.getBrTitleInfo,Physical fields may be API-enriched. Review provenance before overwriting.,api_sensitive_do_not_overwrite_without_review
asset_master,review,asset_field_change_candidate,ast_790533b0da44,A112003001,parking,주차대수,parking,,옥내 147 / 옥외 18,,found,BldRgstHubService.getBrTitleInfo,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.,api_sensitive_do_not_overwrite_without_review
asset_master,review,asset_field_change_candidate,ast_7773542720e0,A112003002,site_area,토지면적(㎡),site_area,,2310,,found,BldRgstHubService.getBrTitleInfo,Physical fields may be API-enriched. Review provenance before overwriting.,api_sensitive_do_not_overwrite_without_review
asset_master,review,asset_field_change_candidate,ast_7773542720e0,A112003002,parking,주차대수,parking,,옥내 108 / 옥외 0,,found,BldRgstHubService.getBrTitleInfo,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.,api_sensitive_do_not_overwrite_without_review
asset_master,review,asset_field_change_candidate,ast_58e37903d5ef,A112004001,site_area,토지면적(㎡),site_area,,14047,,found,BldRgstHubService.getBrTitleInfo,Physical fields may be API-enriched. Review provenance before overwriting.,api_sensitive_do_not_overwrite_without_review
asset_master,review,asset_field_change_candidate,ast_58e37903d5ef,A112004001,parking,주차대수,parking,,옥내 921 / 옥외 0,,found,BldRgstHubService.getBrTitleInfo,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.,api_sensitive_do_not_overwrite_without_review
asset_master,review,asset_field_change_candidate,ast_edd6f6c3e3e5,A112005001,site_area,토지면적(㎡),site_area,,2987,,found,BldRgstHubService.getBrTitleInfo,Physical fields may be API-enriched. Review provenance before overwriting.,api_sensitive_do_not_overwrite_without_review
asset_master,review,asset_field_change_candidate,ast_edd6f6c3e3e5,A112005001,parking,주차대수,parking,,옥내 181 / 옥외 0,,found,BldRgstHubService.getBrTitleInfo,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.,api_sensitive_do_not_overwrite_without_review
asset_master,review,asset_field_change_candidate,ast_fe9e7fc006fb,A112006001,site_area,토지면적(㎡),site_area,,3306,,found,BldRgstHubService.getBrTitleInfo,Physical fields may be API-enriched. Review provenance before overwriting.,api_sensitive_do_not_overwrite_without_review
asset_master,review,asset_field_change_candidate,ast_fe9e7fc006fb,A112006001,parking,주차대수,parking,,옥내 103 / 옥외 0,,found,BldRgstHubService.getBrTitleInfo,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.,api_sensitive_do_not_overwrite_without_review
asset_master,review,asset_field_change_candidate,ast_668935b47b6b,A112007001,site_area,토지면적(㎡),site_area,,5481,,found,BldRgstHubService.getBrTitleInfo,Physical fields may be API-enriched. Review provenance before overwriting.,api_sensitive_do_not_overwrite_without_review
asset_master,review,asset_field_change_candidate,ast_668935b47b6b,A112007001,parking,주차대수,parking,,옥내 83 / 옥외 0,,found,BldRgstHubService.getBrTitleInfo,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.,api_sensitive_do_not_overwrite_without_review
asset_master,review,asset_field_change_candidate,ast_122d47e0ef63,A112008001,site_area,토지면적(㎡),site_area,,15996,,found,BldRgstHubService.getBrTitleInfo,Physical fields may be API-enriched. Review provenance before overwriting.,api_sensitive_do_not_overwrite_without_review
asset_master,review,asset_field_change_candidate,ast_122d47e0ef63,A112008001,parking,주차대수,parking,,옥내 1071 / 옥외 0,,found,BldRgstHubService.getBrTitleInfo,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.,api_sensitive_do_not_overwrite_without_review
asset_master,review,asset_field_change_candidate,ast_f0700d6e9655,A112008002,site_area,토지면적(㎡),site_area,,12151,,found,BldRgstHubService.getBrTitleInfo,Physical fields may be API-enriched. Review provenance before overwriting.,api_sensitive_do_not_overwrite_without_review
asset_master,review,asset_field_change_candidate,ast_f0700d6e9655,A112008002,parking,주차대수,parking,,옥내 830 / 옥외 0,,found,BldRgstHubService.getBrTitleInfo,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.,api_sensitive_do_not_overwrite_without_review
asset_master,review,asset_field_change_candidate,ast_ecd738fc0c31,A112008003,site_area,토지면적(㎡),site_area,,17290,,found,BldRgstHubService.getBrTitleInfo,Physical fields may be API-enriched. Review provenance before overwriting.,api_sensitive_do_not_overwrite_without_review
asset_master,review,asset_field_change_candidate,ast_ecd738fc0c31,A112008003,parking,주차대수,parking,,옥내 1021 / 옥외 0,,found,BldRgstHubService.getBrTitleInfo,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.,api_sensitive_do_not_overwrite_without_review
asset_master,review,asset_field_change_candidate,ast_55647389ae80,A112008004,site_area,토지면적(㎡),site_area,,17190,,found,BldRgstHubService.getBrTitleInfo,Physical fields may be API-enriched. Review provenance before overwriting.,api_sensitive_do_not_overwrite_without_review
asset_master,review,asset_field_change_candidate,ast_55647389ae80,A112008004,parking,주차대수,parking,,옥내 812 / 옥외 0,,found,BldRgstHubService.getBrTitleInfo,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.,api_sensitive_do_not_overwrite_without_review
asset_master,review,asset_field_change_candidate,ast_74fc8d406c81,A112011001,site_area,토지면적(㎡),site_area,,1304,,found,BldRgstHubService.getBrTitleInfo,Physical fields may be API-enriched. Review provenance before overwriting.,api_sensitive_do_not_overwrite_without_review
asset_master,review,asset_field_change_candidate,ast_74fc8d406c81,A112011001,parking,주차대수,parking,,옥내 65 / 옥외 0,,found,BldRgstHubService.getBrTitleInfo,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.,api_sensitive_do_not_overwrite_without_review
asset_master,review,asset_field_change_candidate,ast_0eebe3722ecd,A112012001,site_area,토지면적(㎡),site_area,,5432,,found,BldRgstHubService.getBrTitleInfo,Physical fields may be API-enriched. Review provenance before overwriting.,api_sensitive_do_not_overwrite_without_review
asset_master,review,asset_field_change_candidate,ast_0eebe3722ecd,A112012001,parking,주차대수,parking,,옥내 351 / 옥외 0,,found,BldRgstHubService.getBrTitleInfo,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.,api_sensitive_do_not_overwrite_without_review
asset_master,review,asset_field_change_candidate,ast_526e7318eac3,A112013001,gross_floor_area,연면적(m²),gross_floor_area,,202570,,found,BldRgstHubService.getBrTitleInfo,Physical fields may be API-enriched. Review provenance before overwriting.,api_sensitive_do_not_overwrite_without_review
asset_master,review,asset_field_change_candidate,ast_526e7318eac3,A112013001,site_area,토지면적(㎡),site_area,,0,,found,BldRgstHubService.getBrTitleInfo,Physical fields may be API-enriched. Review provenance before overwriting.,api_sensitive_do_not_overwrite_without_review
asset_master,review,asset_field_change_candidate,ast_a87124d2b233,A112015001,gross_floor_area,연면적(m²),gross_floor_area,,58668,,found,BldRgstHubService.getBrTitleInfo,Physical fields may be API-enriched. Review provenance before overwriting.,api_sensitive_do_not_overwrite_without_review
asset_master,review,asset_field_change_candidate,ast_a87124d2b233,A112015001,site_area,토지면적(㎡),site_area,,6107,,found,BldRgstHubService.getBrTitleInfo,Physical fields may be API-enriched. Review provenance before overwriting.,api_sensitive_do_not_overwrite_without_review
asset_master,review,asset_field_change_candidate,ast_a87124d2b233,A112015001,parking,주차대수,parking,,옥내 296 / 옥외 34,,found,BldRgstHubService.getBrTitleInfo,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.,api_sensitive_do_not_overwrite_without_review
asset_master,review,asset_field_change_candidate,ast_21ccb7c9f7bd,A112017001,site_area,토지면적(㎡),site_area,,12339,,found,BldRgstHubService.getBrTitleInfo,Physical fields may be API-enriched. Review provenance before overwriting.,api_sensitive_do_not_overwrite_without_review
asset_master,review,asset_field_change_candidate,ast_21ccb7c9f7bd,A112017001,parking,주차대수,parking,,옥내 716 / 옥외 0,,found,BldRgstHubService.getBrTitleInfo,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.,api_sensitive_do_not_overwrite_without_review
asset_master,review,asset_field_change_candidate,ast_93fedc1f0d0f,A112018001,site_area,토지면적(㎡),site_area,,5565,,found,BldRgstHubService.getBrTitleInfo,Physical fields may be API-enriched. Review provenance before overwriting.,api_sensitive_do_not_overwrite_without_review
asset_master,review,asset_field_change_candidate,ast_93fedc1f0d0f,A112018001,parking,주차대수,parking,,옥내 222 / 옥외 0,,found,BldRgstHubService.getBrTitleInfo,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.,api_sensitive_do_not_overwrite_without_review
asset_master,review,asset_field_change_candidate,ast_282ed30bb789,A112018002,site_area,토지면적(㎡),site_area,,7104,,found,BldRgstHubService.getBrTitleInfo,Physical fields may be API-enriched. Review provenance before overwriting.,api_sensitive_do_not_overwrite_without_review
asset_master,review,asset_field_change_candidate,ast_282ed30bb789,A112018002,parking,주차대수,parking,,옥내 628 / 옥외 0,,found,BldRgstHubService.getBrTitleInfo,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.,api_sensitive_do_not_overwrite_without_review
asset_master,review,asset_field_change_candidate,ast_1f446ce9025d,A112018003,site_area,토지면적(㎡),site_area,,5089,,found,BldRgstHubService.getBrTitleInfo,Physical fields may be API-enriched. Review provenance before overwriting.,api_sensitive_do_not_overwrite_without_review
asset_master,review,asset_field_change_candidate,ast_1f446ce9025d,A112018003,parking,주차대수,parking,,옥내 205 / 옥외 82,,found,BldRgstHubService.getBrTitleInfo,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.,api_sensitive_do_not_overwrite_without_review
asset_master,review,asset_field_change_candidate,ast_b79d97794e21,A112024001,site_area,토지면적(㎡),site_area,,4430,,found,BldRgstHubService.getBrTitleInfo,Physical fields may be API-enriched. Review provenance before overwriting.,api_sensitive_do_not_overwrite_without_review
asset_master,review,asset_field_change_candidate,ast_b79d97794e21,A112024001,parking,주차대수,parking,,옥내 226 / 옥외 0,,found,BldRgstHubService.getBrTitleInfo,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.,api_sensitive_do_not_overwrite_without_review
asset_master,review,asset_field_change_candidate,ast_19e5bba5f247,A112025001,site_area,토지면적(㎡),site_area,,1234,,found,BldRgstHubService.getBrTitleInfo,Physical fields may be API-enriched. Review provenance before overwriting.,api_sensitive_do_not_overwrite_without_review
asset_master,review,asset_field_change_candidate,ast_19e5bba5f247,A112025001,parking,주차대수,parking,,옥내 111 / 옥외 11,,found,BldRgstHubService.getBrTitleInfo,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.,api_sensitive_do_not_overwrite_without_review
asset_master,review,asset_field_change_candidate,ast_7418f76af537,A112025002,site_area,토지면적(㎡),site_area,,1349,,found,BldRgstHubService.getBrTitleInfo,Physical fields may be API-enriched. Review provenance before overwriting.,api_sensitive_do_not_overwrite_without_review
asset_master,review,asset_field_change_candidate,ast_7418f76af537,A112025002,parking,주차대수,parking,,옥내 85 / 옥외 10,,found,BldRgstHubService.getBrTitleInfo,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.,api_sensitive_do_not_overwrite_without_review
asset_master,review,asset_field_change_candidate,ast_07e0f0bb366d,A112025003,site_area,토지면적(㎡),site_area,,2246,,found,BldRgstHubService.getBrTitleInfo,Physical fields may be API-enriched. Review provenance before overwriting.,api_sensitive_do_not_overwrite_without_review
asset_master,review,asset_field_change_candidate,ast_07e0f0bb366d,A112025003,parking,주차대수,parking,,옥내 27 / 옥외 0,,found,BldRgstHubService.getBrTitleInfo,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.,api_sensitive_do_not_overwrite_without_review
asset_master,review,asset_field_change_candidate,ast_855b77ffc374,A112028001,site_area,토지면적(㎡),site_area,,2890,,found,BldRgstHubService.getBrTitleInfo,Physical fields may be API-enriched. Review provenance before overwriting.,api_sensitive_do_not_overwrite_without_review
asset_master,review,asset_field_change_candidate,ast_855b77ffc374,A112028001,parking,주차대수,parking,,옥내 95 / 옥외 0,,found,BldRgstHubService.getBrTitleInfo,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.,api_sensitive_do_not_overwrite_without_review
asset_master,review,asset_field_change_candidate,ast_99bb7e6dd0fa,A112029001,site_area,토지면적(㎡),site_area,,4235,,found,BldRgstHubService.getBrTitleInfo,Physical fields may be API-enriched. Review provenance before overwriting.,api_sensitive_do_not_overwrite_without_review
asset_master,review,asset_field_change_candidate,ast_99bb7e6dd0fa,A112029001,parking,주차대수,parking,,옥내 148 / 옥외 28,,found,BldRgstHubService.getBrTitleInfo,Review. Some address/physical fields may intentionally differ after geocode/API cleanup.,api_sensitive_do_not_overwrite_without_review
