relationship_status,asset_name,fund_name,project_name,asset_address,fund_asset_name,asset_kind,asset_type,fund_status,project_status,missing_parts,asset_id,fund_id,project_id,fund_short_name,fund_sector,project_type,fund_relation_type,project_relation_type,fund_exposure_role,fund_directness,fund_relation_confidence,project_relation_confidence,fund_lookup_status,project_lookup_status,project_lookup_source,fund_relation_source_table,fund_relation_source_id,project_relation_source_table,project_relation_source_id,asset_review_status,asset_source_confidence,current_asset_name,proposed_asset_name,asset_name_resolution_status,asset_name_action,is_fund_or_vehicle_fallback_asset,direct_fund_asset_candidates,same_fund_underlying_candidates,fund_asset_field_candidates,project_name_candidates,alias_name_candidates,drawer_behavior_hint
missing_one_or_more_names,안성홈플러스물류센터,,,경기도 안성시 원곡면 칠곡리 941번지,,physical_asset,물류센터,,,fund_name; project_name,ast_a9ed8293cd98,,,,,,,,,,,,no_fund_link,no_project_link,no_project_link,,,,,verified,,안성홈플러스물류센터,안성홈플러스물류센터,current_asset_name_ok,keep,false,,,,,,entity_click_opens_detail
missing_one_or_more_names,용산라이프PFV 대여금,,,서울특별시용산구청파로125 (한강로2가15-2),,physical_asset,오피스,,,fund_name; project_name,ast_aa235517fdc1,,,,,,,,,,,,no_fund_link,no_project_link,no_project_link,,,,,verified,,용산라이프PFV 대여금,용산라이프PFV 대여금,current_asset_name_ok,keep,false,,,,,,entity_click_opens_detail
missing_one_or_more_names,디앤피옥연,이지스일반사모투자신탁377호,,경북 의성군 비안면 옥연길 677-1,"환성2호태양광발전소, 환성3호태양광발전소, 예지안빛에너지, 장춘3호태양광발전소, 하늘별빛에너지태양광발전소, 해누리7호태양광발전소, 천리에너지2호태양광발전소, 엠아이에너지태양광발전소, 한국쏠라알피에스태양광발전소, 솔라팜1호, 솔라팜2호, 삼산태양광발전소, 맥스에너지하리태양광발전, 맥스에너지금성태양광발전, 제이에스금계태양광발전, 지동쏠라에너지태양광발전, 성남제이씨에너지, 선그린에너지, 일순에너지, 스카이에너지, 에이스쏠라, 디앤피옥연, 디앤피영천신기, 곡성, 케이앤씨해바라기, 케이앤씨솔라리아, 호니파워, 에스디일호, 에스플래닛삼십사호, 아인에너지, 제이피에너지",physical_asset,,운용,,project_name,ast_aab359e1cf01,112466,,377호,특별자산,,underlying_asset,,direct_owner,direct,0.94,,resolved,no_project_link,no_project_link,fund_assets,58282,,,verified,0.94,디앤피옥연,디앤피옥연,current_asset_name_ok,keep,false,디앤피옥연,엠아이에너지태양광발전소 | 맥스에너지금성태양광발전 | 예지안빛에너지 | 환성3호태양광발전소 | 환성2호태양광발전소 | 솔라팜2호 | 맥스에너지하리태양광발전 | 천리에너지2호태양광발전소 | 하늘별빛에너지태양광발전소 | 한국쏠라알피에스태양광발전소 | 삼산태양광발전소 | 해누리7호태양광발전소 | 솔라팜1호 | 지동쏠라에너지태양광발전 | 일순에너지 | 스카이에너지 | 에이스쏠라 | 디앤피영천신기 | 성남제이씨에너지 | 선그린에너지 | 디앤피옥연 | 제이에스금계태양광발전 | 아인에너지 | 제이피에너지 | 에스디일호 | 호니파워 | 케이앤씨솔라리아 | 케이앤씨해바라기 | 에스플래닛삼십사호 | 장춘3호태양광발전소,환성2호태양광발전소 | 환성3호태양광발전소 | 예지안빛에너지 | 장춘3호태양광발전소 | 하늘별빛에너지태양광발전소 | 해누리7호태양광발전소 | 천리에너지2호태양광발전소 | 엠아이에너지태양광발전소 | 한국쏠라알피에스태양광발전소 | 솔라팜1호 | 솔라팜2호 | 삼산태양광발전소 | 맥스에너지하리태양광발전 | 맥스에너지금성태양광발전 | 제이에스금계태양광발전 | 지동쏠라에너지태양광발전 | 성남제이씨에너지 | 선그린에너지 | 일순에너지 | 스카이에너지 | 에이스쏠라 | 디앤피옥연 | 디앤피영천신기 | 케이앤씨해바라기 | 케이앤씨솔라리아 | 호니파워 | 에스디일호 | 에스플래닛삼십사호 | 아인에너지 | 제이피에너지,,"디앤피옥연 | 환성2호태양광발전소, 환성3호태양광발전소, 예지안빛에너지, 장춘3호태양광발전소, 하늘별빛에너지태양광발전소, 해누리7호태양광발전소, 천리에너지2호태양광발전소, 엠아이에너지태양광발전소, 한국쏠라알피에스태양광발전소, 솔라팜1호, 솔라팜2호, 삼산태양광발전소, 맥스에너지하리태양광발전, 맥스에너지금성태양광발전, 제이에스금계태양광발전, 지동쏠라에너지태양광발전, 성남제이씨에너지, 선그린에너지, 일순에너지, 스카이에너지, 에이스쏠라, 디앤피옥연, 디앤피영천신기, 곡성, 케이앤씨해바라기, 케이앤씨솔라리아, 호니파워, 에스디일호, 에스플래닛삼십사호, 아인에너지, 제이피에너지",entity_click_opens_detail
missing_one_or_more_names,판교 알파돔시티 비즈니스호텔,,,경기도 성남시 분당구 백현동 539,,physical_asset,호텔,,,fund_name; project_name,ast_aaf7f9cbe8b3,,,,,,,,,,,,no_fund_link,no_project_link,no_project_link,,,,,verified,,판교 알파돔시티 비즈니스호텔,판교 알파돔시티 비즈니스호텔,current_asset_name_ok,keep,false,,,,,,entity_click_opens_detail
missing_one_or_more_names,양산 유산동 물류센터,,,경남 양산시 유산동 509 외 2필지,,physical_asset,물류센터,,,fund_name; project_name,ast_ab4857d97964,,,,,,,,,,,,no_fund_link,no_project_link,no_project_link,,,,,verified,,양산 유산동 물류센터,양산 유산동 물류센터,current_asset_name_ok,keep,false,,,,,,entity_click_opens_detail
missing_one_or_more_names,용산라이프PFV(보통주),,,서울용산구  청파로125 (한강로2가15-2) 일원,,physical_asset,오피스,,,fund_name; project_name,ast_ab7f584e6f30,,,,,,,,,,,,no_fund_link,no_project_link,no_project_link,,,,,verified,,용산라이프PFV(보통주),용산라이프PFV(보통주),current_asset_name_ok,keep,false,,,,,,entity_click_opens_detail
missing_one_or_more_names,ETF,,,,,physical_asset,,,,fund_name; project_name,ast_ab996f8ae3c9,,,,,,,,,,,,no_fund_link,no_project_link,no_project_link,,,,,verified,,ETF,ETF,current_asset_name_ok,keep,false,,,,,,entity_click_opens_detail
missing_one_or_more_names,케이앤씨헤르메스,이지스일반사모투자신탁435호(태양광),,"전라북도 남원시 대강면 송대리 3-7, 3-9, 3-13, 3-19, 보절면 괴양리 45-17, 4-19","다산1, 동서발전, 진이엔지, 현대산업쏠라5호, 케이앤스틸테크놀로지, 리에너지, 지우태양광, 에스지, 케이앤씨벨에포크, 케이에이치테크단북1호, 미션, 윈즈에너지, 이큐에너지, 소망, 청수, 봉산햇빛, 행암에너지일호, 도원에너지, 솔빛에너지, 에스와이솔라, 에이치엠솔라1, 이에스에이치12, 지티씨솔라13호, 강구16호, 외삼1호, 외삼2호, 솔라트리1호, 김송하, 에스이피브, 케이앤씨헤르메스, 모두에너지, 솔라팩토리10호, 씨에스에너텍, 알이씨에너지, 알이엔네트웍스, 어량리, 비케이솔라, 와이알에너지, 유현그린, 케이앤씨그린북, 디앤피상주, 적화솔라, 솔라시너지햇빛1호, 이인메가태양광, 솔라팩토리22호, 솔라팩토리19호",physical_asset,,운용,,project_name,ast_abdd62503393,112584,,435호,특별자산,,underlying_asset,,direct_owner,direct,0.94,,resolved,no_project_link,no_project_link,fund_assets,58440,,,verified,0.94,케이앤씨헤르메스,케이앤씨헤르메스,current_asset_name_ok,keep,false,케이앤씨헤르메스,진이엔지 | 현대산업쏠라5호 | 리에너지 | 지우태양광 | 케이앤스틸테크놀로지 | 동서발전 | 이큐에너지 | 봉산햇빛 | 행암에너지일호 | 도원에너지 | 케이앤씨벨에포크 | 케이에이치테크단북1호 | 외삼1호 | 솔라트리1호 | 지티씨솔라13호 | 강구16호 | 어량리 | 솔라팩토리10호 | 알이엔네트웍스 | 에스이피브 | 케이앤씨헤르메스 | 모두에너지 | 알이씨에너지 | 솔라팩토리22호 | 솔라시너지햇빛1호 | 이인메가태양광 | 유현그린 | 케이앤씨그린북 | 디앤피상주 | 외삼2호 | 비케이솔라 | 윈즈에너지 | 적화솔라 | 에이치엠솔라1 | 이에스에이치12 | 다산1 | 에스지 | 김송하 | 와이알에너지 | 씨에스에너텍 | 솔빛에너지 | 에스와이솔라 | 솔라팩토리19호,다산1 | 동서발전 | 진이엔지 | 현대산업쏠라5호 | 케이앤스틸테크놀로지 | 리에너지 | 지우태양광 | 에스지 | 케이앤씨벨에포크 | 케이에이치테크단북1호 | 윈즈에너지 | 이큐에너지 | 봉산햇빛 | 행암에너지일호 | 도원에너지 | 솔빛에너지 | 에스와이솔라 | 에이치엠솔라1 | 이에스에이치12 | 지티씨솔라13호 | 강구16호 | 외삼1호 | 외삼2호 | 솔라트리1호 | 김송하 | 에스이피브 | 케이앤씨헤르메스 | 모두에너지 | 솔라팩토리10호 | 씨에스에너텍 | 알이씨에너지 | 알이엔네트웍스 | 어량리 | 비케이솔라 | 와이알에너지 | 유현그린 | 케이앤씨그린북 | 디앤피상주 | 적화솔라 | 솔라시너지햇빛1호 | 이인메가태양광 | 솔라팩토리22호 | 솔라팩토리19호,,"케이앤씨헤르메스 | 다산1, 동서발전, 진이엔지, 현대산업쏠라5호, 케이앤스틸테크놀로지, 리에너지, 지우태양광, 에스지, 케이앤씨벨에포크, 케이에이치테크단북1호, 미션, 윈즈에너지, 이큐에너지, 소망, 청수, 봉산햇빛, 행암에너지일호, 도원에너지, 솔빛에너지, 에스와이솔라, 에이치엠솔라1, 이에스에이치12, 지티씨솔라13호, 강구16호, 외삼1호, 외삼2호, 솔라트리1호, 김송하, 에스이피브, 케이앤씨헤르메스, 모두에너지, 솔라팩토리10호, 씨에스에너텍, 알이씨에너지, 알이엔네트웍스, 어량리, 비케이솔라, 와이알에너지, 유현그린, 케이앤씨그린북, 디앤피상주, 적화솔라, 솔라시너지햇빛1호, 이인메가태양광, 솔라팩토리22호, 솔라팩토리19호",entity_click_opens_detail
missing_one_or_more_names,New York 510 East 14th Mezzanine Loan,이지스글로벌일반사모부동산투자신탁308호,,"510 East 14th Streeet, NY","New York 555 10 Avenue, New York 510 East 14th Mezzanine Loan",physical_asset,주거,운용,,project_name,ast_ac51c5236199,112374,,308호,주거,,underlying_asset,,direct_owner,direct,0.94,,resolved,no_project_link,no_project_link,fund_assets,58204,,,verified,0.94,New York 510 East 14th Mezzanine Loan,New York 510 East 14th Mezzanine Loan,current_asset_name_ok,keep,false,New York 510 East 14th Mezzanine Loan,New York 555 10 Avenue | New York 510 East 14th Mezzanine Loan,New York 555 10 Avenue | New York 510 East 14th Mezzanine Loan,,"New York 510 East 14th Mezzanine Loan | New York 555 10 Avenue, New York 510 East 14th Mezzanine Loan",entity_click_opens_detail
missing_one_or_more_names,글로벌 상장 인프라 증권,,,,,physical_asset,,,,fund_name; project_name,ast_ac65d3bb465d,,,,,,,,,,,,no_fund_link,no_project_link,no_project_link,,,,,verified,,글로벌 상장 인프라 증권,글로벌 상장 인프라 증권,current_asset_name_ok,keep,false,,,,,,entity_click_opens_detail
missing_one_or_more_names,이지스제542호부동산일반사모투자회사(제1종),,,,,physical_asset,주거,,,fund_name; project_name,ast_ac86e3c795d0,,,,,,,,,,,,no_fund_link,no_project_link,no_project_link,,,,,verified,,이지스제542호부동산일반사모투자회사(제1종),이지스제542호부동산일반사모투자회사(제1종),current_asset_name_ok,keep,false,,,,,,entity_click_opens_detail
missing_one_or_more_names,전환사채,이지스 코스닥벤처 일반사모투자신탁 제1호,,,"비상장 상환전환우선주, 전환사채, 공모주",physical_asset,,청산,,project_name,ast_ac998c897426,112709,,코스닥벤처1호,기타,,underlying_asset,,direct_owner,direct,0.94,,resolved,no_project_link,no_project_link,fund_assets,58567,,,verified,0.94,전환사채,전환사채,current_asset_name_ok,keep,false,전환사채,전환사채 | 공모주 | 비상장RCPS,비상장 상환전환우선주 | 전환사채 | 공모주,,"전환사채 | 비상장 상환전환우선주, 전환사채, 공모주",entity_click_opens_detail
missing_one_or_more_names,Nuveen C-PACE Lending Fund III,,,,,physical_asset,오피스복합,,,fund_name; project_name,ast_aca39ce05f05,,,,,,,,,,,,no_fund_link,no_project_link,no_project_link,,,,,verified,,Nuveen C-PACE Lending Fund III,Nuveen C-PACE Lending Fund III,current_asset_name_ok,keep,false,,,,,,entity_click_opens_detail
asset_fund_project_connected,공주시 웅진동 공동주택,주식회사 트리니티공주,공주시 공동주택 개발사업,충청남도 공주시 웅진동 1-1,공주시 웅진동 공동주택,physical_asset,주거,운용,시작 전,,ast_acf1169ec73d,P00025,project_notion_3268ced4-3c47-819a-988e-e762b25ab325,P트리니티공주,주거,,underlying_asset,related_project,direct_owner,direct,0.98,0.95,resolved,resolved,projects,fund_assets,58736,projects,project_notion_3268ced4-3c47-819a-988e-e762b25ab325,auto_created,0.98,공주시 웅진동 공동주택,공주시 웅진동 공동주택,current_asset_name_ok,keep,false,공주시 웅진동 공동주택,공주시 웅진동 공동주택,공주시 웅진동 공동주택,공주시 공동주택 개발사업 | 공주시 웅진동 공동주택,공주시 웅진동 공동주택 | 공주시 공동주택 개발사업,asset_click_opens_project_list
asset_fund_project_connected,공주시 웅진동 공동주택,주식회사 트리니티공주,공주시 공동주택 개발사업,충청남도 공주시 웅진동 1-1,공주시 웅진동 공동주택,physical_asset,주거,운용,설정 후,,ast_acf1169ec73d,P00025,project_notion_3258ced4-3c47-81f1-8acf-fa0dcf911205,P트리니티공주,주거,Project,underlying_asset,related_project,direct_owner,direct,0.98,0.95,resolved,resolved,projects,fund_assets,58736,projects,project_notion_3258ced4-3c47-81f1-8acf-fa0dcf911205,auto_created,0.98,공주시 웅진동 공동주택,공주시 웅진동 공동주택,current_asset_name_ok,keep,false,공주시 웅진동 공동주택,공주시 웅진동 공동주택,공주시 웅진동 공동주택,공주시 공동주택 개발사업 | 공주시 웅진동 공동주택,공주시 웅진동 공동주택 | 공주시 공동주택 개발사업,asset_click_opens_project_list
asset_fund_project_connected,공주시 웅진동 공동주택,주식회사 트리니티공주,공주시 공동주택 개발사업,충청남도 공주시 웅진동 1-1,공주시 웅진동 공동주택,physical_asset,주거,운용,,,ast_acf1169ec73d,P00025,P00025,P트리니티공주,주거,,underlying_asset,related_project,direct_owner,direct,0.98,0.95,resolved,resolved,asset_project_links.metadata,fund_assets,58736,projects,P00025,auto_created,0.98,공주시 웅진동 공동주택,공주시 웅진동 공동주택,current_asset_name_ok,keep,false,공주시 웅진동 공동주택,공주시 웅진동 공동주택,공주시 웅진동 공동주택,공주시 공동주택 개발사업 | 공주시 웅진동 공동주택,공주시 웅진동 공동주택 | 공주시 공동주택 개발사업,asset_click_opens_project_list
missing_one_or_more_names,"AA- 이상 채권,  메자닌, 리츠IPO, 국내 상장 리츠, 공모주, 스팩",,,,,physical_asset,,,,fund_name; project_name,ast_ada848d413b9,,,,,,,,,,,,no_fund_link,no_project_link,no_project_link,,,,,verified,,"AA- 이상 채권,  메자닌, 리츠IPO, 국내 상장 리츠, 공모주, 스팩","AA- 이상 채권,  메자닌, 리츠IPO, 국내 상장 리츠, 공모주, 스팩",current_asset_name_ok,keep,false,,,,,,entity_click_opens_detail
missing_one_or_more_names,이천YM물류센터,,,경기도 이천시 대월면 초지리 273-1,,physical_asset,,,,fund_name; project_name,ast_ae0f1f82c083,,,,,,,,,,,,no_fund_link,no_project_link,no_project_link,,,,,verified,,이천YM물류센터,이천YM물류센터,current_asset_name_ok,keep,false,,,,,,entity_click_opens_detail
