merge_action,risk_level,merge_reason,target_tables,asset_id,current_asset_name,db_asset_master_name,accepted_asset_name,asset_name_action,asset_semantics_hint,adoption_source,recommended_db_action,safe_to_update_existing_asset_master,linked_fund_ids,source_fund_code,source_fund_name,source_seq,source_asset_category,source_investment_asset_type,proposed_address,db_address_text,address_compare,proposed_pnu,db_pnu,pnu_compare,proposed_longitude,db_longitude,longitude_compare,proposed_latitude,db_latitude,latitude_compare,has_proposed_location,has_current_asset_master_location,has_current_ledger_for_asset,has_current_ledger_for_proposed_pnu,has_any_ledger_for_proposed_pnu,needs_asset_master_location_update,needs_building_ledger_fetch_by_pnu,fund_assets_id,fund_assets_pnu,fund_assets_address,fund_assets_longitude,fund_assets_latitude,fund_assets_has_building_ledger_metadata
update_asset_master_location,low,safe existing asset update; ledger already present for asset+pnu,asset_master,ast_835e9f381ae3,이지스아레나스전문투자형사모부동산투자신탁4호,이지스아레나스전문투자형사모부동산투자신탁4호,"스카이박스1, 스카이박스2",update_asset_name,,domestic_excel_fund_code_match,update_existing_asset_master_location,True,112299,112299,이지스아레나스전문투자형사모부동산투자신탁4호,1,물류,물류,인천광역시 서구 오류동 1549-4,인천광역시 서구 오류동 1549-4,same,2826011900115490004,2826011900115490004,same,126.60312264664,126.603122745631,same,37.5636465767383,37.5636469634101,same,True,True,True,True,True,False,False,58143,2826011900115490004,인천광역시 서구 오류동 1549-4,126.603122745631,37.5636469634101,True
update_asset_master_location,low,safe existing asset update; ledger already present for asset+pnu,asset_master,ast_8a93d35b0890,디오션259피에프브이 주식회사,디오션259피에프브이 주식회사,강릉 생활형숙박시설,update_asset_name,,domestic_excel_fund_code_match,update_existing_asset_master_location,True,P00011,P00011,디오션259피에프브이 주식회사,1,호텔,복합(호텔),강원특별자치도 강릉시 송정동 259,강원특별자치도 강릉시 송정동 259,same,5115011400102590000,5115011400102590000,same,128.928272160032,128.928248082138,different,37.7855714671182,37.7854795011601,different,True,True,True,True,True,True,False,,,,,,False
update_asset_master_location,low,safe existing asset update; ledger already present for asset+pnu,asset_master,ast_8a93d35b0890,디오션259피에프브이 주식회사,디오션259피에프브이 주식회사,생활형 숙박시설,update_asset_name,,domestic_excel_fund_code_match,update_existing_asset_master_location,True,P00011,P00011,디오션259피에프브이 주식회사,2,기타,복합(호텔),강원특별자치도 강릉시 송정동 259,강원특별자치도 강릉시 송정동 259,same,5115011400102590000,5115011400102590000,same,128.928272160032,128.928248082138,different,37.7855714671182,37.7854795011601,different,True,True,True,True,True,True,False,,,,,,False
update_asset_master_location,low,safe existing asset update; ledger already present for asset+pnu,asset_master,ast_8bd8d91c9bb8,천안성성동피에프브이주식회사,천안성성동피에프브이주식회사,천안성성7지구공동주택,update_asset_name,,domestic_excel_fund_code_match,update_existing_asset_master_location,True,P00017,P00017,천안성성동피에프브이주식회사,1,주거,주거,충청남도 천안시 서북구 성성동 366-3,충청남도 천안시 서북구 성성동 366-3,same,4413310500103660003,4413310500103660003,same,127.124036411942,127.124036181881,same,36.8447388115237,36.8447392271306,same,True,True,True,True,True,False,False,58729,4413310500103660003,충청남도 천안시 서북구 성성동 366-3,127.124036181881,36.8447392271306,True
update_asset_master_location,low,safe existing asset update; ledger already present for asset+pnu,asset_master,ast_8d2911b657d8,이지스전문투자형사모부동산투자신탁259호,이지스전문투자형사모부동산투자신탁259호,파주 운정지구 오피스 개발사업,update_asset_name,,domestic_excel_fund_code_match,update_existing_asset_master_location,True,112277,112277,이지스전문투자형사모부동산투자신탁259호,1,주거,주거,경기도 파주시 와동동 1433,경기도 파주시 와동동 1433,same,4148012200114330000,4148012200114330000,same,126.761311088248,126.76131089591,same,37.7277254475286,37.7277257799842,same,True,True,True,True,True,False,False,58128,4148012200114330000,경기도 파주시 와동동 1433,126.76131089591,37.7277257799842,True
update_asset_master_location,low,safe existing asset update; ledger already present for asset+pnu,asset_master,ast_8f4a16aa66fa,이지스로지스틱스리츠,이지스로지스틱스리츠,여주쿠팡물류센터,update_asset_name,,domestic_excel_fund_code_match,update_existing_asset_master_location,True,R00007,R00007,이지스로지스틱스리츠,1,물류,물류,경기도 여주시 점봉동 204-3,경기도 여주시 점봉동 204-3,same,4167011500102040003,4167011500102040003,same,127.640067408447,127.640067135937,same,37.2493874799395,37.24938785556,same,True,True,True,True,True,False,False,58756,4167011500102040003,경기도 여주시 점봉동 204-3,127.640067135937,37.24938785556,True
link_existing_underlying_asset_by_pnu,medium,same pnu exists elsewhere in DB; prefer linking/merging existing asset before creating,"asset_master, asset_fund_links, fund_assets",ast_8f63f7ec9170,이지스리테일제55호사모부동산투자유한회사,이지스리테일제55호사모부동산투자유한회사,롯데마트대덕점,split_or_drawer_list,,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112054,112054,이지스리테일제55호사모부동산투자유한회사,1,리테일,리테일,대전광역시 유성구 관평동 887,제주특별자치도 제주시 노형동 708,different,3020014600108870000,5011012200107080000,different,127.386794356156,126.481404912937,different,36.426830884674,33.4824685214112,different,True,True,True,False,True,True,True,57931,3020014600108870000,대전광역시 유성구 관평동 887,127.386794099901,36.4268313379494,True
link_existing_underlying_asset_same_asset_pnu,review,candidate pnu already exists for same asset_id; create/link relationship only after review,"asset_fund_links, fund_assets",ast_8f63f7ec9170,이지스리테일제55호사모부동산투자유한회사,이지스리테일제55호사모부동산투자유한회사,롯데마트(제주),split_or_drawer_list,,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112054,112054,이지스리테일제55호사모부동산투자유한회사,2,리테일,리테일,제주특별자치도 제주시 노형동 708,제주특별자치도 제주시 노형동 708,same,5011012200107080000,5011012200107080000,same,126.481404912937,126.481404912937,same,33.4824685214125,33.4824685214112,same,True,True,True,True,True,False,False,57932,5011012200107080000,제주특별자치도 제주시 노형동 708,126.481404912937,33.4824685214112,True
link_existing_underlying_asset_by_pnu,medium,same pnu exists elsewhere in DB; prefer linking/merging existing asset before creating,"asset_master, asset_fund_links, fund_assets",ast_8f63f7ec9170,이지스리테일제55호사모부동산투자유한회사,이지스리테일제55호사모부동산투자유한회사,롯데팩토리아울렛(인천),split_or_drawer_list,,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112054,112054,이지스리테일제55호사모부동산투자유한회사,3,리테일,리테일,인천광역시 중구 항동7가 76-2,제주특별자치도 제주시 노형동 708,different,2811011800100760002,5011012200107080000,different,126.622194924978,126.481404912937,different,37.4480135091549,33.4824685214112,different,True,True,True,False,True,True,True,57933,2811011800100760002,인천광역시 중구 항동7가 76-2,126.622194743796,37.4480138692455,True
hold_name_only_no_location,hold,adopted name has no location candidate,search_alias_or_asset_name,ast_9bf678a7d2ae,글로벌 리츠,글로벌 리츠,Global REITs(리츠섹터SMA1호),manual_review,,worklist_proposed_name_unmatched,adopt_name_only_pending_location,False,112411,,,,,,,,no_proposed_value,,,no_proposed_value,,,no_proposed_value,,,no_proposed_value,False,False,False,False,False,False,False,,,,,,False
hold_name_only_no_location,hold,adopted name has no location candidate,search_alias_or_asset_name,ast_b0956b6f4029,이지스산업단지환경개선일반사모부동산투자신탁제1호,이지스산업단지환경개선일반사모부동산투자신탁제1호,이지스제542호부동산일반사모투자회사(제1종),manual_review,,worklist_proposed_name_unmatched,adopt_name_only_pending_location,False,120044,,,,,,,,no_proposed_value,,,no_proposed_value,,,no_proposed_value,,,no_proposed_value,False,False,False,False,False,False,False,,,,,,False
link_existing_underlying_asset_by_pnu,medium,same pnu exists elsewhere in DB; prefer linking/merging existing asset before creating,"asset_master, asset_fund_links, fund_assets",ast_b1a009f2fa36,이지스전문투자형사모부동산투자신탁제404호,이지스전문투자형사모부동산투자신탁제404호,동산물류센터,split_or_drawer_list,,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112527,112527,이지스전문투자형사모부동산투자신탁제404호,1,물류,물류,경기도 이천시 호법면 매곡리 977-5,경기도 용인시 처인구 백암면 백봉리 767-13,different,4150033025109770005,4146135023107670013,different,127.37547830455,127.389087896527,different,37.1902608592665,37.151060940719,different,True,True,True,False,True,True,True,58367,4150033025109770005,경기도 이천시 호법면 매곡리 977-5,127.37547805478,37.1902612412431,True
link_existing_underlying_asset_by_pnu,medium,same pnu exists elsewhere in DB; prefer linking/merging existing asset before creating,"asset_master, asset_fund_links, fund_assets",ast_b1a009f2fa36,이지스전문투자형사모부동산투자신탁제404호,이지스전문투자형사모부동산투자신탁제404호,부국물류센터,split_or_drawer_list,,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112527,112527,이지스전문투자형사모부동산투자신탁제404호,2,물류,물류,경기도 이천시 대월면 도리리 3-2,경기도 용인시 처인구 백암면 백봉리 767-13,different,4150035029100030002,4146135023107670013,different,127.493755771142,127.389087896527,different,37.2102633230507,37.151060940719,different,True,True,True,False,True,True,True,58368,4150035029100030002,경기도 이천시 대월면 도리리 3-2,127.49375551117,37.2102637027627,True
create_underlying_asset_then_fetch_ledger,medium,multi-underlying candidate with new pnu; create asset then fetch/insert ledger,"asset_master, asset_fund_links, asset_building_ledger, fund_assets",ast_b1a009f2fa36,이지스전문투자형사모부동산투자신탁제404호,이지스전문투자형사모부동산투자신탁제404호,에이블로지스물류센터,split_or_drawer_list,,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112527,112527,이지스전문투자형사모부동산투자신탁제404호,3,물류,물류,경기도 용인시 처인구 백암면 767-13,경기도 용인시 처인구 백암면 백봉리 767-13,different,4146135000107670013,4146135023107670013,different,127.389087869929,127.389087896527,same,37.1510605177943,37.151060940719,same,True,True,True,False,False,True,True,58369,4146135023107670013,경기도 용인시 처인구 백암면 백봉리 767-13,127.389087896527,37.151060940719,True
hold_name_only_no_location,hold,adopted name has no location candidate,search_alias_or_asset_name,ast_b4ff0851baae,이지스국내PF재구조화일반사모부동산모투자신탁제1-3호,이지스국내PF재구조화일반사모부동산모투자신탁제1-3호,이지스용산PF재구조화일반사모1호(2종),manual_review,,worklist_proposed_name_unmatched,adopt_name_only_pending_location,False,120102,,,,,,,,no_proposed_value,,,no_proposed_value,,,no_proposed_value,,,no_proposed_value,False,False,False,False,False,False,False,,,,,,False
update_asset_master_location,low,safe existing asset update; ledger already present for asset+pnu,asset_master,ast_cf7655c37f5e,이지스일반사모부동산투자신탁제336호,이지스일반사모부동산투자신탁제336호,일산CLC,update_asset_name,,domestic_excel_fund_code_match,update_existing_asset_master_location,True,112414 | 112415 | 112416 | 112417,112414,이지스일반사모부동산투자신탁제336호,1,리테일,리테일,경기도 고양시 일산동구 장항동 889,경기도 고양시 일산동구 장항동 889,same,4128510400108890000,4128510400108890000,same,126.775960673561,126.775960479558,same,37.6542178160599,37.6542181556078,same,True,True,True,True,True,False,False,58232,4128510400108890000,경기도 고양시 일산동구 장항동 889,126.775960479558,37.6542181556078,True
