entity_type,entity_id,token_type,search_text,search_key,display_text,related_asset_id,related_fund_id,related_project_id,result_behavior,source
project_context,112128,project_or_business_label,"아레나스양지물류센터, 시그니쳐타워, V플렉스, 포포인츠바이쉐라톤조선서울명동",아레나스양지물류센터시그니쳐타워v플렉스포포인츠바이쉐라톤조선서울명동,"아레나스양지물류센터, 시그니쳐타워, V플렉스, 포포인츠바이쉐라톤조선서울명동",ast_3aee5443a745,112127,112128,open_context_drawer,funds.project_mission_name
project_context,112127,project_or_business_label,아레나스양지물류센터,아레나스양지물류센터,아레나스양지물류센터,ast_3aee5443a745,112127,112127,open_context_drawer,funds.project_mission_name
project_context,112129,project_or_business_label,아레나스양지물류센터,아레나스양지물류센터,아레나스양지물류센터,ast_3aee5443a745,112127,112129,open_context_drawer,funds.project_mission_name
project_context,112130,project_or_business_label,아레나스양지물류센터,아레나스양지물류센터,아레나스양지물류센터,ast_3aee5443a745,112127,112130,open_context_drawer,funds.project_mission_name
asset,ast_3aee5443a745,asset_name,아레나스양지물류센터,아레나스양지물류센터,아레나스양지물류센터,ast_3aee5443a745,112128,project_notion_3258ced4-3c47-8130-a3b0-c57b0247d366,open_asset_drawer,project_name_cleanup_basis.final_asset_name
fund,112128,fund_name,이지스코어플랫폼일반사모부동산자투자신탁제1호,이지스코어플랫폼일반사모부동산자투자신탁제1호,이지스코어플랫폼일반사모부동산자투자신탁제1호,ast_3aee5443a745,112128,project_notion_3258ced4-3c47-8130-a3b0-c57b0247d366,open_fund_drawer,funds.fund_name
fund,112128,fund_short_name,코어1호,코어1호,이지스코어플랫폼일반사모부동산자투자신탁제1호,ast_3aee5443a745,112128,project_notion_3258ced4-3c47-8130-a3b0-c57b0247d366,open_fund_drawer,funds.short_name
project,project_notion_3258ced4-3c47-8130-a3b0-c57b0247d366,project_or_business_label,코어플랫폼1호,코어플랫폼1호,코어플랫폼1호,ast_3aee5443a745,112128,project_notion_3258ced4-3c47-8130-a3b0-c57b0247d366,open_project_drawer,actual_projects.project_name
address,ast_3aee5443a745,address_region,경기도,경기도,아레나스양지물류센터 · 경기도 용인시 처인구 양지면 양지리 914,ast_3aee5443a745,112128,project_notion_3258ced4-3c47-8130-a3b0-c57b0247d366,open_asset_drawer,asset_address.region_token
address,ast_3aee5443a745,address_region,용인시,용인시,아레나스양지물류센터 · 경기도 용인시 처인구 양지면 양지리 914,ast_3aee5443a745,112128,project_notion_3258ced4-3c47-8130-a3b0-c57b0247d366,open_asset_drawer,asset_address.region_token
address,ast_3aee5443a745,address_region,처인구,처인구,아레나스양지물류센터 · 경기도 용인시 처인구 양지면 양지리 914,ast_3aee5443a745,112128,project_notion_3258ced4-3c47-8130-a3b0-c57b0247d366,open_asset_drawer,asset_address.region_token
address,ast_3aee5443a745,address_region,양지면,양지면,아레나스양지물류센터 · 경기도 용인시 처인구 양지면 양지리 914,ast_3aee5443a745,112128,project_notion_3258ced4-3c47-8130-a3b0-c57b0247d366,open_asset_drawer,asset_address.region_token
address,ast_3aee5443a745,address_region,경기도 용인시,경기도용인시,아레나스양지물류센터 · 경기도 용인시 처인구 양지면 양지리 914,ast_3aee5443a745,112128,project_notion_3258ced4-3c47-8130-a3b0-c57b0247d366,open_asset_drawer,asset_address.region_token
project,project_notion_3268ced4-3c47-8178-8c58-f9e27b506db3,project_or_business_label,아레나스 양지,아레나스양지,아레나스 양지,ast_3aee5443a745,112128,project_notion_3268ced4-3c47-8178-8c58-f9e27b506db3,open_project_drawer,actual_projects.project_name
project,project_notion_3258ced4-3c47-81b7-91a0-d8146935f603,project_or_business_label,아레나스 양지,아레나스양지,아레나스 양지,ast_3aee5443a745,112128,project_notion_3258ced4-3c47-81b7-91a0-d8146935f603,open_project_drawer,actual_projects.project_name
project_context,112128,project_or_business_label,"아레나스양지물류센터, 시그니쳐타워, V플렉스, 포포인츠바이쉐라톤조선서울명동",아레나스양지물류센터시그니쳐타워v플렉스포포인츠바이쉐라톤조선서울명동,"아레나스양지물류센터, 시그니쳐타워, V플렉스, 포포인츠바이쉐라톤조선서울명동",ast_3aee5443a745,112128,112128,open_context_drawer,funds.project_mission_name
project_context,112127,project_or_business_label,아레나스양지물류센터,아레나스양지물류센터,아레나스양지물류센터,ast_3aee5443a745,112128,112127,open_context_drawer,funds.project_mission_name
project_context,112129,project_or_business_label,아레나스양지물류센터,아레나스양지물류센터,아레나스양지물류센터,ast_3aee5443a745,112128,112129,open_context_drawer,funds.project_mission_name
project_context,112130,project_or_business_label,아레나스양지물류센터,아레나스양지물류센터,아레나스양지물류센터,ast_3aee5443a745,112128,112130,open_context_drawer,funds.project_mission_name
asset,ast_3aee5443a745,asset_name,아레나스양지물류센터,아레나스양지물류센터,아레나스양지물류센터,ast_3aee5443a745,112129,project_notion_3258ced4-3c47-8130-a3b0-c57b0247d366,open_asset_drawer,project_name_cleanup_basis.final_asset_name
fund,112129,fund_name,이지스일반사모부동산자투자신탁116-2호,이지스일반사모부동산자투자신탁1162호,이지스일반사모부동산자투자신탁116-2호,ast_3aee5443a745,112129,project_notion_3258ced4-3c47-8130-a3b0-c57b0247d366,open_fund_drawer,funds.fund_name
fund,112129,fund_short_name,116-2호,1162호,이지스일반사모부동산자투자신탁116-2호,ast_3aee5443a745,112129,project_notion_3258ced4-3c47-8130-a3b0-c57b0247d366,open_fund_drawer,funds.short_name
project,project_notion_3258ced4-3c47-8130-a3b0-c57b0247d366,project_or_business_label,코어플랫폼1호,코어플랫폼1호,코어플랫폼1호,ast_3aee5443a745,112129,project_notion_3258ced4-3c47-8130-a3b0-c57b0247d366,open_project_drawer,actual_projects.project_name
address,ast_3aee5443a745,address_region,경기도,경기도,아레나스양지물류센터 · 경기도 용인시 처인구 양지면 양지리 914,ast_3aee5443a745,112129,project_notion_3258ced4-3c47-8130-a3b0-c57b0247d366,open_asset_drawer,asset_address.region_token
address,ast_3aee5443a745,address_region,용인시,용인시,아레나스양지물류센터 · 경기도 용인시 처인구 양지면 양지리 914,ast_3aee5443a745,112129,project_notion_3258ced4-3c47-8130-a3b0-c57b0247d366,open_asset_drawer,asset_address.region_token
address,ast_3aee5443a745,address_region,처인구,처인구,아레나스양지물류센터 · 경기도 용인시 처인구 양지면 양지리 914,ast_3aee5443a745,112129,project_notion_3258ced4-3c47-8130-a3b0-c57b0247d366,open_asset_drawer,asset_address.region_token
address,ast_3aee5443a745,address_region,양지면,양지면,아레나스양지물류센터 · 경기도 용인시 처인구 양지면 양지리 914,ast_3aee5443a745,112129,project_notion_3258ced4-3c47-8130-a3b0-c57b0247d366,open_asset_drawer,asset_address.region_token
address,ast_3aee5443a745,address_region,경기도 용인시,경기도용인시,아레나스양지물류센터 · 경기도 용인시 처인구 양지면 양지리 914,ast_3aee5443a745,112129,project_notion_3258ced4-3c47-8130-a3b0-c57b0247d366,open_asset_drawer,asset_address.region_token
project,project_notion_3268ced4-3c47-8178-8c58-f9e27b506db3,project_or_business_label,아레나스 양지,아레나스양지,아레나스 양지,ast_3aee5443a745,112129,project_notion_3268ced4-3c47-8178-8c58-f9e27b506db3,open_project_drawer,actual_projects.project_name
project,project_notion_3258ced4-3c47-81b7-91a0-d8146935f603,project_or_business_label,아레나스 양지,아레나스양지,아레나스 양지,ast_3aee5443a745,112129,project_notion_3258ced4-3c47-81b7-91a0-d8146935f603,open_project_drawer,actual_projects.project_name
project_context,112128,project_or_business_label,"아레나스양지물류센터, 시그니쳐타워, V플렉스, 포포인츠바이쉐라톤조선서울명동",아레나스양지물류센터시그니쳐타워v플렉스포포인츠바이쉐라톤조선서울명동,"아레나스양지물류센터, 시그니쳐타워, V플렉스, 포포인츠바이쉐라톤조선서울명동",ast_3aee5443a745,112129,112128,open_context_drawer,funds.project_mission_name
project_context,112127,project_or_business_label,아레나스양지물류센터,아레나스양지물류센터,아레나스양지물류센터,ast_3aee5443a745,112129,112127,open_context_drawer,funds.project_mission_name
project_context,112129,project_or_business_label,아레나스양지물류센터,아레나스양지물류센터,아레나스양지물류센터,ast_3aee5443a745,112129,112129,open_context_drawer,funds.project_mission_name
project_context,112130,project_or_business_label,아레나스양지물류센터,아레나스양지물류센터,아레나스양지물류센터,ast_3aee5443a745,112129,112130,open_context_drawer,funds.project_mission_name
asset,ast_3aee5443a745,asset_name,아레나스양지물류센터,아레나스양지물류센터,아레나스양지물류센터,ast_3aee5443a745,112130,project_notion_3258ced4-3c47-8130-a3b0-c57b0247d366,open_asset_drawer,project_name_cleanup_basis.final_asset_name
fund,112130,fund_name,이지스일반사모부동산자투자신탁116-3호,이지스일반사모부동산자투자신탁1163호,이지스일반사모부동산자투자신탁116-3호,ast_3aee5443a745,112130,project_notion_3258ced4-3c47-8130-a3b0-c57b0247d366,open_fund_drawer,funds.fund_name
fund,112130,fund_short_name,116-3호,1163호,이지스일반사모부동산자투자신탁116-3호,ast_3aee5443a745,112130,project_notion_3258ced4-3c47-8130-a3b0-c57b0247d366,open_fund_drawer,funds.short_name
project,project_notion_3258ced4-3c47-8130-a3b0-c57b0247d366,project_or_business_label,코어플랫폼1호,코어플랫폼1호,코어플랫폼1호,ast_3aee5443a745,112130,project_notion_3258ced4-3c47-8130-a3b0-c57b0247d366,open_project_drawer,actual_projects.project_name
address,ast_3aee5443a745,address_region,경기도,경기도,아레나스양지물류센터 · 경기도 용인시 처인구 양지면 양지리 914,ast_3aee5443a745,112130,project_notion_3258ced4-3c47-8130-a3b0-c57b0247d366,open_asset_drawer,asset_address.region_token
address,ast_3aee5443a745,address_region,용인시,용인시,아레나스양지물류센터 · 경기도 용인시 처인구 양지면 양지리 914,ast_3aee5443a745,112130,project_notion_3258ced4-3c47-8130-a3b0-c57b0247d366,open_asset_drawer,asset_address.region_token
address,ast_3aee5443a745,address_region,처인구,처인구,아레나스양지물류센터 · 경기도 용인시 처인구 양지면 양지리 914,ast_3aee5443a745,112130,project_notion_3258ced4-3c47-8130-a3b0-c57b0247d366,open_asset_drawer,asset_address.region_token
address,ast_3aee5443a745,address_region,양지면,양지면,아레나스양지물류센터 · 경기도 용인시 처인구 양지면 양지리 914,ast_3aee5443a745,112130,project_notion_3258ced4-3c47-8130-a3b0-c57b0247d366,open_asset_drawer,asset_address.region_token
address,ast_3aee5443a745,address_region,경기도 용인시,경기도용인시,아레나스양지물류센터 · 경기도 용인시 처인구 양지면 양지리 914,ast_3aee5443a745,112130,project_notion_3258ced4-3c47-8130-a3b0-c57b0247d366,open_asset_drawer,asset_address.region_token
project,project_notion_3268ced4-3c47-8178-8c58-f9e27b506db3,project_or_business_label,아레나스 양지,아레나스양지,아레나스 양지,ast_3aee5443a745,112130,project_notion_3268ced4-3c47-8178-8c58-f9e27b506db3,open_project_drawer,actual_projects.project_name
project,project_notion_3258ced4-3c47-81b7-91a0-d8146935f603,project_or_business_label,아레나스 양지,아레나스양지,아레나스 양지,ast_3aee5443a745,112130,project_notion_3258ced4-3c47-81b7-91a0-d8146935f603,open_project_drawer,actual_projects.project_name
project_context,112128,project_or_business_label,"아레나스양지물류센터, 시그니쳐타워, V플렉스, 포포인츠바이쉐라톤조선서울명동",아레나스양지물류센터시그니쳐타워v플렉스포포인츠바이쉐라톤조선서울명동,"아레나스양지물류센터, 시그니쳐타워, V플렉스, 포포인츠바이쉐라톤조선서울명동",ast_3aee5443a745,112130,112128,open_context_drawer,funds.project_mission_name
project_context,112127,project_or_business_label,아레나스양지물류센터,아레나스양지물류센터,아레나스양지물류센터,ast_3aee5443a745,112130,112127,open_context_drawer,funds.project_mission_name
project_context,112129,project_or_business_label,아레나스양지물류센터,아레나스양지물류센터,아레나스양지물류센터,ast_3aee5443a745,112130,112129,open_context_drawer,funds.project_mission_name
project_context,112130,project_or_business_label,아레나스양지물류센터,아레나스양지물류센터,아레나스양지물류센터,ast_3aee5443a745,112130,112130,open_context_drawer,funds.project_mission_name
asset,ast_3b3b6275cb37,asset_name,여의도 신한금융투자타워,여의도신한금융투자타워,여의도 신한금융투자타워,ast_3b3b6275cb37,,,open_asset_drawer,project_name_cleanup_basis.final_asset_name
project_context,ast_3b3b6275cb37:,project_or_business_label,여의도 신한금융투자타워,여의도신한금융투자타워,여의도 신한금융투자타워,ast_3b3b6275cb37,,,open_context_drawer,derived.available_name
address,ast_3b3b6275cb37,address_region,여의대로70,여의대로70,여의도 신한금융투자타워 · 여의대로70,ast_3b3b6275cb37,,,open_asset_drawer,asset_address.region_token
asset,ast_3b3e44da06d7,asset_name,"세운 6-3-1,2구역 도시환경정비사업 개발사업 중순위 PF대출채권 및 토지신탁 우선수익권을 기초자산으로 ?",세운6312구역도시환경정비사업개발사업중순위pf대출채권및토지신탁우선수익권을기초자산으로?,"세운 6-3-1,2구역 도시환경정비사업 개발사업 중순위 PF대출채권 및 토지신탁 우선수익권을 기초자산으로 ?",ast_3b3e44da06d7,,,open_asset_drawer,project_name_cleanup_basis.final_asset_name
project_context,ast_3b3e44da06d7:,project_or_business_label,"세운 6-3-1,2구역 도시환경정비사업 개발사업 중순위 PF대출채권 및 토지신탁 우선수익권을 기초자산으로 ?",세운6312구역도시환경정비사업개발사업중순위pf대출채권및토지신탁우선수익권을기초자산으로?,"세운 6-3-1,2구역 도시환경정비사업 개발사업 중순위 PF대출채권 및 토지신탁 우선수익권을 기초자산으로 ?",ast_3b3e44da06d7,,,open_context_drawer,derived.available_name
address,ast_3b3e44da06d7,address_region,서울시,서울시,"세운 6-3-1,2구역 도시환경정비사업 개발사업 중순위 PF대출채권 및 토지신탁 우선수익권을 기초자산으로 ? · 서울시 중구 을지로4가 261-4외",ast_3b3e44da06d7,,,open_asset_drawer,asset_address.region_token
