asset_id,current_asset_name,proposed_asset_name,asset_name_resolution_status,asset_name_action,is_fund_or_vehicle_fallback_asset,direct_fund_asset_candidates,same_fund_underlying_candidates,fund_asset_field_candidates,project_name_candidates,alias_name_candidates,direct_fund_asset_details_json,linked_fund_ids,linked_project_ids,linked_fund_count,linked_project_count,drawer_behavior_hint
ast_a69271e859b5,PartnersGroup Real Estate Secondary 2013,PartnersGroup Real Estate Secondary 2013,current_asset_name_ok,keep,false,PartnersGroup Real Estate Secondary 2013,PartnersGroup Real Estate Secondary 2013,PartnersGroup Real Estate Secondary 2013,PartnersGroup Real Estate Secondary 2013,PartnersGroup Real Estate Secondary 2013,"[{""name"":""PartnersGroup Real Estate Secondary 2013"",""address"":"""",""type"":""오피스복합""},{""name"":""PartnersGroup Real Estate Secondary 2013"",""address"":"""",""type"":""오피스복합""},{""name"":""PartnersGroup Real Estate Secondary 2013"",""address"":"""",""type"":""오피스복합""}]",112026 | 112030 | 112032,112026 | 112030 | 112032 | project_notion_3258ced4-3c47-81b2-89c6-e9d9b93edac3,3,4,entity_click_opens_asset_fund_project_picker
ast_a6bdd852cbf7,부천소사 공동주택,부천소사 공동주택,current_asset_name_ok,keep,false,부천소사 공동주택,부천소사 공동주택,부천소사 공동주택,부천 소사 공동주택 개발사업 | 부천소사 공동주택,부천소사 공동주택 | 부천 소사 공동주택 개발사업,"[{""name"":""부천소사 공동주택"",""address"":""경기도 부천시 소사구 소사본동 134"",""type"":""주거""}]",P00008,P00008 | project_notion_3258ced4-3c47-814d-8058-c37ab0260495 | project_notion_3268ced4-3c47-81df-8cdc-ed488ef17136,1,3,asset_click_opens_project_list
ast_a6d6041ea653,제이에스금계태양광발전,제이에스금계태양광발전,current_asset_name_ok,keep,false,제이에스금계태양광발전,엠아이에너지태양광발전소 | 맥스에너지금성태양광발전 | 예지안빛에너지 | 환성3호태양광발전소 | 환성2호태양광발전소 | 솔라팜2호 | 맥스에너지하리태양광발전 | 천리에너지2호태양광발전소 | 하늘별빛에너지태양광발전소 | 한국쏠라알피에스태양광발전소 | 삼산태양광발전소 | 해누리7호태양광발전소 | 솔라팜1호 | 지동쏠라에너지태양광발전 | 일순에너지 | 스카이에너지 | 에이스쏠라 | 디앤피영천신기 | 성남제이씨에너지 | 선그린에너지 | 디앤피옥연 | 제이에스금계태양광발전 | 아인에너지 | 제이피에너지 | 에스디일호 | 호니파워 | 케이앤씨솔라리아 | 케이앤씨해바라기 | 에스플래닛삼십사호 | 장춘3호태양광발전소,환성2호태양광발전소 | 환성3호태양광발전소 | 예지안빛에너지 | 장춘3호태양광발전소 | 하늘별빛에너지태양광발전소 | 해누리7호태양광발전소 | 천리에너지2호태양광발전소 | 엠아이에너지태양광발전소 | 한국쏠라알피에스태양광발전소 | 솔라팜1호 | 솔라팜2호 | 삼산태양광발전소 | 맥스에너지하리태양광발전 | 맥스에너지금성태양광발전 | 제이에스금계태양광발전 | 지동쏠라에너지태양광발전 | 성남제이씨에너지 | 선그린에너지 | 일순에너지 | 스카이에너지 | 에이스쏠라 | 디앤피옥연 | 디앤피영천신기 | 케이앤씨해바라기 | 케이앤씨솔라리아 | 호니파워 | 에스디일호 | 에스플래닛삼십사호 | 아인에너지 | 제이피에너지,,"제이에스금계태양광발전 | 환성2호태양광발전소, 환성3호태양광발전소, 예지안빛에너지, 장춘3호태양광발전소, 하늘별빛에너지태양광발전소, 해누리7호태양광발전소, 천리에너지2호태양광발전소, 엠아이에너지태양광발전소, 한국쏠라알피에스태양광발전소, 솔라팜1호, 솔라팜2호, 삼산태양광발전소, 맥스에너지하리태양광발전, 맥스에너지금성태양광발전, 제이에스금계태양광발전, 지동쏠라에너지태양광발전, 성남제이씨에너지, 선그린에너지, 일순에너지, 스카이에너지, 에이스쏠라, 디앤피옥연, 디앤피영천신기, 곡성, 케이앤씨해바라기, 케이앤씨솔라리아, 호니파워, 에스디일호, 에스플래닛삼십사호, 아인에너지, 제이피에너지","[{""name"":""제이에스금계태양광발전"",""address"":""경상북도 상주시 공성면 금계리 662"",""type"":""""}]",112466,,1,0,entity_click_opens_detail
ast_a71132d3cc09,이지스모 43호,이지스모 43호,current_asset_name_ok,keep,false,이지스모 43호,이지스모 43호,이지스모 43호,이지스모 43호,이지스모 43호,"[{""name"":""이지스모 43호"",""address"":""이지스모 43호"",""type"":""""},{""name"":""이지스모 43호"",""address"":""이지스모 43호"",""type"":""""}]",112043 | 112044,112043 | 112044,2,2,entity_click_opens_asset_fund_project_picker
ast_a726e9da31e0,제주올레리조트,제주올레리조트,current_asset_name_ok,keep,false,,,,,,[],,,0,0,entity_click_opens_detail
ast_a732f4857c2e,이지스경산로지스1호(보통주),이지스경산로지스1호(보통주),current_asset_name_ok,keep,false,,,,,,[],,,0,0,entity_click_opens_detail
ast_a74111b9d3ac,"이지스기회추구2-2호(353호,OPUS459/舊백암빌딩) 공동투자","이지스기회추구2-2호(353호,OPUS459/舊백암빌딩) 공동투자",current_asset_name_ok,keep,false,,,,,,[],,,0,0,entity_click_opens_detail
ast_a809ac0199e2,Nuveen Global Real Estate Debt Partners Fund III (UK),Nuveen Global Real Estate Debt Partners Fund III (UK),current_asset_name_ok,keep,false,Nuveen Global Real Estate Debt Partners Fund III (UK),Nuveen Global Real Estate Debt Partners Fund III (UK),Nuveen Global Real Estate Debt Partners Fund III (UK),Nuveen Global Real Estate Debt Partners Fund III (UK),Nuveen Global Real Estate Debt Partners Fund III (UK),"[{""name"":""Nuveen Global Real Estate Debt Partners Fund III (UK)"",""address"":"""",""type"":""오피스복합""}]",112568,112568 | project_notion_3258ced4-3c47-8112-a022-e02096b475c3 | project_notion_3268ced4-3c47-819a-828e-c2b0d84b9a29,1,3,asset_click_opens_project_list
ast_a81bf18a93d4,스타필드(고양),스타필드(고양),current_asset_name_ok,keep,false,,,,,,[],,,0,0,entity_click_opens_detail
ast_a838dff2176d,Bell 본사(몬트리올) (대출),Bell 본사(몬트리올) (대출),current_asset_name_ok,keep,false,,,,,,[],,,0,0,entity_click_opens_detail
ast_a86fcdf7e228,CBRE IM European Logistics Partners Fund,CBRE IM European Logistics Partners Fund,current_asset_name_ok,keep,false,CBRE IM European Logistics Partners Fund,CBRE IM European Logistics Partners Fund,CBRE IM European Logistics Partners Fund,CBRE IM European Logistics Partners Fund,CBRE IM European Logistics Partners Fund,"[{""name"":""CBRE IM European Logistics Partners Fund"",""address"":"""",""type"":""""}]",112041,112041,1,1,entity_click_opens_detail
ast_a87124d2b233,남산그린빌딩,남산그린빌딩,current_asset_name_ok,keep,false,,,,,,[],,,0,0,entity_click_opens_detail
ast_a8ad83130e72,홈플러스 대전문화점,홈플러스 대전문화점,current_asset_name_ok,keep,false,,,,,,[],,,0,0,entity_click_opens_detail
ast_a8c972e8e90e,Hines European Property Partners,Hines European Property Partners,current_asset_name_ok,keep,false,,,,,,[],,,0,0,entity_click_opens_detail
ast_a8d37cc1f751,펨코제17호기업구조조정부동산투자회사의 주식,펨코제17호기업구조조정부동산투자회사의 주식,current_asset_name_ok,keep,false,,,,,,[],,,0,0,entity_click_opens_detail
ast_a8f90f516d21,CJ제일제당센터,CJ제일제당센터,current_asset_name_ok,keep,false,,,,,,[],,,0,0,entity_click_opens_detail
ast_a90871f38856,안산 초지동 데이터센터,안산 초지동 데이터센터,current_asset_name_ok,keep,false,,,,,,[],,,0,0,entity_click_opens_detail
ast_a9239e56b790,삼부빌딩 개발사업,삼부빌딩 개발사업,current_asset_name_ok,keep,false,,,,,,[],,,0,0,entity_click_opens_detail
ast_a9606b58f51e,이지스 468-2호 수익증권,이지스 468-2호 수익증권,current_asset_name_ok,keep,false,,,,,,[],,,0,0,entity_click_opens_detail
ast_a98062ccc3a8,서울시티타워,서울시티타워,current_asset_name_ok,keep,false,,,,,,[],,,0,0,entity_click_opens_detail
ast_a9ed8293cd98,안성홈플러스물류센터,안성홈플러스물류센터,current_asset_name_ok,keep,false,,,,,,[],,,0,0,entity_click_opens_detail
ast_aa235517fdc1,용산라이프PFV 대여금,용산라이프PFV 대여금,current_asset_name_ok,keep,false,,,,,,[],,,0,0,entity_click_opens_detail
ast_aab359e1cf01,디앤피옥연,디앤피옥연,current_asset_name_ok,keep,false,디앤피옥연,엠아이에너지태양광발전소 | 맥스에너지금성태양광발전 | 예지안빛에너지 | 환성3호태양광발전소 | 환성2호태양광발전소 | 솔라팜2호 | 맥스에너지하리태양광발전 | 천리에너지2호태양광발전소 | 하늘별빛에너지태양광발전소 | 한국쏠라알피에스태양광발전소 | 삼산태양광발전소 | 해누리7호태양광발전소 | 솔라팜1호 | 지동쏠라에너지태양광발전 | 일순에너지 | 스카이에너지 | 에이스쏠라 | 디앤피영천신기 | 성남제이씨에너지 | 선그린에너지 | 디앤피옥연 | 제이에스금계태양광발전 | 아인에너지 | 제이피에너지 | 에스디일호 | 호니파워 | 케이앤씨솔라리아 | 케이앤씨해바라기 | 에스플래닛삼십사호 | 장춘3호태양광발전소,환성2호태양광발전소 | 환성3호태양광발전소 | 예지안빛에너지 | 장춘3호태양광발전소 | 하늘별빛에너지태양광발전소 | 해누리7호태양광발전소 | 천리에너지2호태양광발전소 | 엠아이에너지태양광발전소 | 한국쏠라알피에스태양광발전소 | 솔라팜1호 | 솔라팜2호 | 삼산태양광발전소 | 맥스에너지하리태양광발전 | 맥스에너지금성태양광발전 | 제이에스금계태양광발전 | 지동쏠라에너지태양광발전 | 성남제이씨에너지 | 선그린에너지 | 일순에너지 | 스카이에너지 | 에이스쏠라 | 디앤피옥연 | 디앤피영천신기 | 케이앤씨해바라기 | 케이앤씨솔라리아 | 호니파워 | 에스디일호 | 에스플래닛삼십사호 | 아인에너지 | 제이피에너지,,"디앤피옥연 | 환성2호태양광발전소, 환성3호태양광발전소, 예지안빛에너지, 장춘3호태양광발전소, 하늘별빛에너지태양광발전소, 해누리7호태양광발전소, 천리에너지2호태양광발전소, 엠아이에너지태양광발전소, 한국쏠라알피에스태양광발전소, 솔라팜1호, 솔라팜2호, 삼산태양광발전소, 맥스에너지하리태양광발전, 맥스에너지금성태양광발전, 제이에스금계태양광발전, 지동쏠라에너지태양광발전, 성남제이씨에너지, 선그린에너지, 일순에너지, 스카이에너지, 에이스쏠라, 디앤피옥연, 디앤피영천신기, 곡성, 케이앤씨해바라기, 케이앤씨솔라리아, 호니파워, 에스디일호, 에스플래닛삼십사호, 아인에너지, 제이피에너지","[{""name"":""디앤피옥연"",""address"":""경북 의성군 비안면 옥연길 677-1"",""type"":""""}]",112466,,1,0,entity_click_opens_detail
ast_aaf7f9cbe8b3,판교 알파돔시티 비즈니스호텔,판교 알파돔시티 비즈니스호텔,current_asset_name_ok,keep,false,,,,,,[],,,0,0,entity_click_opens_detail
ast_ab4857d97964,양산 유산동 물류센터,양산 유산동 물류센터,current_asset_name_ok,keep,false,,,,,,[],,,0,0,entity_click_opens_detail
ast_ab7f584e6f30,용산라이프PFV(보통주),용산라이프PFV(보통주),current_asset_name_ok,keep,false,,,,,,[],,,0,0,entity_click_opens_detail
ast_ab996f8ae3c9,ETF,ETF,current_asset_name_ok,keep,false,,,,,,[],,,0,0,entity_click_opens_detail
ast_abdd62503393,케이앤씨헤르메스,케이앤씨헤르메스,current_asset_name_ok,keep,false,케이앤씨헤르메스,진이엔지 | 현대산업쏠라5호 | 리에너지 | 지우태양광 | 케이앤스틸테크놀로지 | 동서발전 | 이큐에너지 | 봉산햇빛 | 행암에너지일호 | 도원에너지 | 케이앤씨벨에포크 | 케이에이치테크단북1호 | 외삼1호 | 솔라트리1호 | 지티씨솔라13호 | 강구16호 | 어량리 | 솔라팩토리10호 | 알이엔네트웍스 | 에스이피브 | 케이앤씨헤르메스 | 모두에너지 | 알이씨에너지 | 솔라팩토리22호 | 솔라시너지햇빛1호 | 이인메가태양광 | 유현그린 | 케이앤씨그린북 | 디앤피상주 | 외삼2호 | 비케이솔라 | 윈즈에너지 | 적화솔라 | 에이치엠솔라1 | 이에스에이치12 | 다산1 | 에스지 | 김송하 | 와이알에너지 | 씨에스에너텍 | 솔빛에너지 | 에스와이솔라 | 솔라팩토리19호,다산1 | 동서발전 | 진이엔지 | 현대산업쏠라5호 | 케이앤스틸테크놀로지 | 리에너지 | 지우태양광 | 에스지 | 케이앤씨벨에포크 | 케이에이치테크단북1호 | 윈즈에너지 | 이큐에너지 | 봉산햇빛 | 행암에너지일호 | 도원에너지 | 솔빛에너지 | 에스와이솔라 | 에이치엠솔라1 | 이에스에이치12 | 지티씨솔라13호 | 강구16호 | 외삼1호 | 외삼2호 | 솔라트리1호 | 김송하 | 에스이피브 | 케이앤씨헤르메스 | 모두에너지 | 솔라팩토리10호 | 씨에스에너텍 | 알이씨에너지 | 알이엔네트웍스 | 어량리 | 비케이솔라 | 와이알에너지 | 유현그린 | 케이앤씨그린북 | 디앤피상주 | 적화솔라 | 솔라시너지햇빛1호 | 이인메가태양광 | 솔라팩토리22호 | 솔라팩토리19호,,"케이앤씨헤르메스 | 다산1, 동서발전, 진이엔지, 현대산업쏠라5호, 케이앤스틸테크놀로지, 리에너지, 지우태양광, 에스지, 케이앤씨벨에포크, 케이에이치테크단북1호, 미션, 윈즈에너지, 이큐에너지, 소망, 청수, 봉산햇빛, 행암에너지일호, 도원에너지, 솔빛에너지, 에스와이솔라, 에이치엠솔라1, 이에스에이치12, 지티씨솔라13호, 강구16호, 외삼1호, 외삼2호, 솔라트리1호, 김송하, 에스이피브, 케이앤씨헤르메스, 모두에너지, 솔라팩토리10호, 씨에스에너텍, 알이씨에너지, 알이엔네트웍스, 어량리, 비케이솔라, 와이알에너지, 유현그린, 케이앤씨그린북, 디앤피상주, 적화솔라, 솔라시너지햇빛1호, 이인메가태양광, 솔라팩토리22호, 솔라팩토리19호","[{""name"":""케이앤씨헤르메스"",""address"":""전북특별자치도 남원시 대강면 송대리 3-7"",""type"":""""}]",112584,,1,0,entity_click_opens_detail
ast_ac51c5236199,New York 510 East 14th Mezzanine Loan,New York 510 East 14th Mezzanine Loan,current_asset_name_ok,keep,false,New York 510 East 14th Mezzanine Loan,New York 555 10 Avenue | New York 510 East 14th Mezzanine Loan,New York 555 10 Avenue | New York 510 East 14th Mezzanine Loan,,"New York 510 East 14th Mezzanine Loan | New York 555 10 Avenue, New York 510 East 14th Mezzanine Loan","[{""name"":""New York 510 East 14th Mezzanine Loan"",""address"":""510 East 14th Streeet, NY"",""type"":""주거""}]",112374,,1,0,entity_click_opens_detail
ast_ac65d3bb465d,글로벌 상장 인프라 증권,글로벌 상장 인프라 증권,current_asset_name_ok,keep,false,,,,,,[],,,0,0,entity_click_opens_detail
ast_ac86e3c795d0,이지스제542호부동산일반사모투자회사(제1종),이지스제542호부동산일반사모투자회사(제1종),current_asset_name_ok,keep,false,,,,,,[],,,0,0,entity_click_opens_detail
ast_ac998c897426,전환사채,전환사채,current_asset_name_ok,keep,false,전환사채,전환사채 | 공모주 | 비상장RCPS,비상장 상환전환우선주 | 전환사채 | 공모주,,"전환사채 | 비상장 상환전환우선주, 전환사채, 공모주","[{""name"":""전환사채"",""address"":"""",""type"":""""}]",112709,,1,0,entity_click_opens_detail
ast_aca39ce05f05,Nuveen C-PACE Lending Fund III,Nuveen C-PACE Lending Fund III,current_asset_name_ok,keep,false,,,,,,[],,,0,0,entity_click_opens_detail
ast_acf1169ec73d,공주시 웅진동 공동주택,공주시 웅진동 공동주택,current_asset_name_ok,keep,false,공주시 웅진동 공동주택,공주시 웅진동 공동주택,공주시 웅진동 공동주택,공주시 공동주택 개발사업 | 공주시 웅진동 공동주택,공주시 웅진동 공동주택 | 공주시 공동주택 개발사업,"[{""name"":""공주시 웅진동 공동주택"",""address"":""충청남도 공주시 웅진동 1-1"",""type"":""주거""}]",P00025,P00025 | project_notion_3258ced4-3c47-81f1-8acf-fa0dcf911205 | project_notion_3268ced4-3c47-819a-988e-e762b25ab325,1,3,asset_click_opens_project_list
ast_ada848d413b9,"AA- 이상 채권,  메자닌, 리츠IPO, 국내 상장 리츠, 공모주, 스팩","AA- 이상 채권,  메자닌, 리츠IPO, 국내 상장 리츠, 공모주, 스팩",current_asset_name_ok,keep,false,,,,,,[],,,0,0,entity_click_opens_detail
ast_ae0f1f82c083,이천YM물류센터,이천YM물류센터,current_asset_name_ok,keep,false,,,,,,[],,,0,0,entity_click_opens_detail
ast_ae8448d99472,"Helix Buyer, LLC에 대한 선순위 대출","Helix Buyer, LLC에 대한 선순위 대출",current_asset_name_ok,keep,false,,,,,,[],,,0,0,entity_click_opens_detail
ast_aefd81e93778,Colony Distressed Credit Fund IV,Colony Distressed Credit Fund IV,current_asset_name_ok,keep,false,Colony Distressed Credit Fund IV,Colony Distressed Credit Fund IV,Colony Distressed Credit Fund IV,421호펀드 | Colony Distressed Credit Fund IV,Colony Distressed Credit Fund IV,"[{""name"":""Colony Distressed Credit Fund IV"",""address"":"""",""type"":""오피스""}]",112057 | 112472 | 112473,112057 | iota-421f | project_notion_3258ced4-3c47-8159-ae59-db31fe363016,3,3,entity_click_opens_asset_fund_project_picker
